Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	RefSeq peptide ID
ENSDARG00000114145	ENSDART00000182186	ENSDARP00000157638	si:dkey-243k1.3		A0A0R4IVU6	
ENSDARG00000098214	ENSDART00000166972	ENSDARP00000137150	CABZ01072487.1		A0A0G2KXG9	
ENSDARG00000109253	ENSDART00000191699	ENSDARP00000154812	rpl30		Q7ZUG6	NP_956322
ENSDARG00000116498	ENSDART00000122139	ENSDARP00000106007	hao2		F1QCD8	NP_956777
ENSDARG00000110332	ENSDART00000184200	ENSDARP00000152789	rragca		F1Q665	NP_001018471
ENSDARG00000112676	ENSDART00000188467	ENSDARP00000155477	cbsa		A0A2R8QM05	NP_001104702
ENSDARG00000109916	ENSDART00000193584	ENSDARP00000148323	rrp36		Q1L876	NP_001073413
ENSDARG00000111960	ENSDART00000189903	ENSDARP00000156209	BX279524.1		A0A2R8QSB8	
ENSDARG00000112284	ENSDART00000186090	ENSDARP00000154073	AL935186.8		A0A2R8QIV7	
ENSDARG00000110168	ENSDART00000060795	ENSDARP00000060794	taar10c		A0A2R9YJJ6	NP_001076369
ENSDARG00000112798	ENSDART00000193740	ENSDARP00000155722	fam167aa		F1QRU5	NP_001070803
ENSDARG00000109222	ENSDART00000181099	ENSDARP00000157141	tbc1d1		A0A2R8QTN2	
ENSDARG00000111591	ENSDART00000172667	ENSDARP00000132617	anpepa		A0A0R4ICL9	NP_001038326
ENSDARG00000113558	ENSDART00000173386	ENSDARP00000142151	cacna1fb		A0A140LFX5	NP_001311425
ENSDARG00000114056	ENSDART00000185411	ENSDARP00000153323	BX571704.2		A0A2R8RUU5	
ENSDARG00000112242	ENSDART00000187581	ENSDARP00000144992	BX248510.5		E7F2U2	
ENSDARG00000110587	ENSDART00000186888	ENSDARP00000155363	drd1a		E7F359	
ENSDARG00000115472	ENSDART00000192528	ENSDARP00000153916	nutf2		Q1LUT0	NP_001006000
ENSDARG00000111960	ENSDART00000182949	ENSDARP00000150762	BX279524.1		A0A2R8QBC9	
ENSDARG00000116650	ENSDART00000187594	ENSDARP00000151025	zgc:172121		F1QF71	NP_001108360
ENSDARG00000116650	ENSDART00000187594	ENSDARP00000151025	zgc:172121		F1QF71	NP_001108386
ENSDARG00000109637	ENSDART00000189953	ENSDARP00000147224	mat2al		Q1RLT0	NP_001035469
ENSDARG00000116850	ENSDART00000185623	ENSDARP00000144706	cntnap2b		A0A2R8PV37	NP_001289171
ENSDARG00000115472	ENSDART00000187263	ENSDARP00000145188	nutf2		A5PN05	
ENSDARG00000100651	ENSDART00000160155	ENSDARP00000135207	PDCL3		H9GXY5	
ENSDARG00000113558	ENSDART00000193960	ENSDARP00000153831	cacna1fb		A0A2R8QFQ1	
ENSDARG00000110434	ENSDART00000184360	ENSDARP00000149942	uchl5		A0A2R8QDN8	NP_998249
ENSDARG00000111960	ENSDART00000184643	ENSDARP00000146086	BX279524.1		A0A2R8PYA8	
ENSDARG00000113130	ENSDART00000191625	ENSDARP00000156282	arhgap35b		A5PF53	
ENSDARG00000111960	ENSDART00000183824	ENSDARP00000156628	BX279524.1		A0A2R8QSY7	
ENSDARG00000113174	ENSDART00000182340	ENSDARP00000149862	hoxb5b		A0A0R4I9D0	NP_571612
ENSDARG00000100651	ENSDART00000169907	ENSDARP00000135403	PDCL3		H9GX63	
ENSDARG00000116711	ENSDART00000185455	ENSDARP00000156733	si:ch211-212k18.5		A0A0R4I9L7	
ENSDARG00000113558	ENSDART00000193425	ENSDARP00000150766	cacna1fb		A0A2R8Q8V1	
ENSDARG00000111361	ENSDART00000184405	ENSDARP00000147339	CR788257.1		A0A2R8Q7Y4	
ENSDARG00000115667	ENSDART00000187703	ENSDARP00000147723	tardbp		A0A2R8Q8T5	NP_958884
ENSDARG00000113945	ENSDART00000190970	ENSDARP00000156599	BX276095.1		A0A2R8QSX4	
ENSDARG00000112112	ENSDART00000181783	ENSDARP00000154199	slc10a2		A0A2R8RW10	NP_956652
ENSDARG00000098362	ENSDART00000170148	ENSDARP00000140789	CABZ01081747.1		H9GYV7	
ENSDARG00000113427	ENSDART00000193850	ENSDARP00000157114	mrps36		A8WHV7	NP_001107080
ENSDARG00000104128	ENSDART00000164099	ENSDARP00000141472	snx2		A0A0G2L9K3	
ENSDARG00000111502	ENSDART00000186618	ENSDARP00000153562	sult1st5		A0A2R8QKN1	NP_001186832
ENSDARG00000114911	ENSDART00000182829	ENSDARP00000156238	flj11011l	Q1JPX4		NP_001038758
ENSDARG00000109570	ENSDART00000181971	ENSDARP00000146535	wdr78		F1QHZ6	NP_001018595
ENSDARG00000105179	ENSDART00000170393	ENSDARP00000132042	hdac7a		A0A0G2KIA0	
ENSDARG00000112188	ENSDART00000187391	ENSDARP00000149122	si:ch211-220f12.1		A0A2R8Q7L9	
ENSDARG00000110610	ENSDART00000102261	ENSDARP00000093037	bms1		F6PCZ9	
ENSDARG00000114703	ENSDART00000175873	ENSDARP00000144227	plekhm1		A0A286YAN1	NP_001314780
ENSDARG00000114270	ENSDART00000187205	ENSDARP00000155815	CT027760.1		A0A2R8QMS9	
ENSDARG00000115450	ENSDART00000166967	ENSDARP00000131950	CABZ01012382.2		A0A0R4IFI4	
ENSDARG00000114703	ENSDART00000159367	ENSDARP00000134466	plekhm1		A0A0R4IL32	NP_001314781
ENSDARG00000109787	ENSDART00000190900	ENSDARP00000151222	fan1		A0A2R8QCF4	NP_001038546
ENSDARG00000114040	ENSDART00000182600	ENSDARP00000154810	BX000700.18		A0A2R8RHQ4	
ENSDARG00000116287	ENSDART00000186621	ENSDARP00000145214	CR387979.3		A0A2R8Q350	
ENSDARG00000112309	ENSDART00000184169	ENSDARP00000146878	zgc:194246		B3DHF5	NP_001129458
ENSDARG00000110119	ENSDART00000193196	ENSDARP00000148691	scmh1		A3KNV9	NP_001082953
ENSDARG00000111434	ENSDART00000189973	ENSDARP00000144859	sec31a		A0A2R8Q2B3	NP_955824
ENSDARG00000117033	ENSDART00000188348	ENSDARP00000149006	amer1		A0A2R8RN23	NP_001333206
ENSDARG00000113529	ENSDART00000103020	ENSDARP00000093794	eda		F1RAV7	NP_001108537
ENSDARG00000116287	ENSDART00000191512	ENSDARP00000157376	CR387979.3		A0A2R8QP32	
ENSDARG00000113259	ENSDART00000180684	ENSDARP00000146187	sulf2a		A0A2R8PYV9	NP_957230
ENSDARG00000113905	ENSDART00000184447	ENSDARP00000152584	rae1		A0A2R8QJS5	NP_957292
ENSDARG00000070775	ENSDART00000104216	ENSDARP00000094991	cyp2x9		F1QYD1	NP_001070921
ENSDARG00000114594	ENSDART00000191565	ENSDARP00000154146	BX005057.2		A0A2R8RVY9	
ENSDARG00000098258	ENSDART00000170173	ENSDARP00000139232	SLC16A7		A5PLB4	NP_001092889
ENSDARG00000112188	ENSDART00000093131	ENSDARP00000087563	si:ch211-220f12.1		F1Q5C7	
ENSDARG00000109900	ENSDART00000190192	ENSDARP00000147607	timm50		A0A2R8Q8J6	NP_956959
ENSDARG00000102395	ENSDART00000189032	ENSDARP00000145391	HAPLN1		A0A2R8PWS0	
ENSDARG00000112188	ENSDART00000185260	ENSDARP00000150917	si:ch211-220f12.1		A0A2R8QFY8	NP_001122007
ENSDARG00000112188	ENSDART00000189525	ENSDARP00000153629	si:ch211-220f12.1		A0A2R8QKT4	
ENSDARG00000113794	ENSDART00000193736	ENSDARP00000148618	lzts2a		A0A2R8Q3U7	NP_001139078
ENSDARG00000110537	ENSDART00000193123	ENSDARP00000149660	BX465852.1		A0A2R8QD41	
ENSDARG00000115169	ENSDART00000181324	ENSDARP00000150520	sat2a		Q5PR44	NP_001008598
ENSDARG00000102395	ENSDART00000192768	ENSDARP00000148263	HAPLN1		A0A2R8Q314	
ENSDARG00000103577	ENSDART00000163395	ENSDARP00000140764	syngr1b		A0A0R4IVM2	
ENSDARG00000102395	ENSDART00000182574	ENSDARP00000151986	HAPLN1		A0A2R8QBI6	
ENSDARG00000112162	ENSDART00000193057	ENSDARP00000153780	ankrd31		A2BGX0	NP_001017911
ENSDARG00000102395	ENSDART00000160888	ENSDARP00000140513	HAPLN1		A0A0G2L6W2	
ENSDARG00000110843	ENSDART00000187783	ENSDARP00000151932	morn3		Q567H6	NP_001017666
ENSDARG00000112114	ENSDART00000193870	ENSDARP00000156307	mrpl18		F1R1S5	NP_001070798
ENSDARG00000115515	ENSDART00000183852	ENSDARP00000148427	CU550713.1		A0A2R8Q640	
ENSDARG00000116968	ENSDART00000187237	ENSDARP00000151059	CR848813.2		A0A2R8RR55	
ENSDARG00000115515	ENSDART00000190658	ENSDARP00000156012	CU550713.1		A0A2R8RYI3	
ENSDARG00000116032	ENSDART00000191645	ENSDARP00000150440	adra1bb		A0A2R8Q850	NP_001007359
ENSDARG00000115515	ENSDART00000187656	ENSDARP00000148146	CU550713.1		A0A2R8Q2R9	
ENSDARG00000114563	ENSDART00000182571	ENSDARP00000148552	klhl5		A0A2R8Q3N9	
ENSDARG00000110837	ENSDART00000010169	ENSDARP00000004283	pimr110		F1QAN1	NP_001082859
ENSDARG00000110680	ENSDART00000189121	ENSDARP00000156671	CABZ01080098.1		A0A2R8QT96	
ENSDARG00000114563	ENSDART00000184054	ENSDARP00000145000	klhl5		A0A2R8RHR8	NP_001164413
ENSDARG00000114563	ENSDART00000187852	ENSDARP00000154094	klhl5		A0A2R8Q9C2	
ENSDARG00000117066	ENSDART00000187443	ENSDARP00000155390	tmem30c		A0A2R8QQL5	NP_956890
ENSDARG00000114996	ENSDART00000190393	ENSDARP00000144962	AL954383.1		A0A2R8PYH1	
ENSDARG00000114088	ENSDART00000045093	ENSDARP00000045092	arhgef7a		F1QMD3	NP_001116707
ENSDARG00000111222	ENSDART00000181649	ENSDARP00000151751	scel		A0A2R8QAY5	NP_001005304
ENSDARG00000112879	ENSDART00000193463	ENSDARP00000152532	kat14		A0A2R8QCU5	NP_001002699
ENSDARG00000110319	ENSDART00000183300	ENSDARP00000154802	CT573342.3		A0A2R8RWQ6	
ENSDARG00000113574	ENSDART00000193194	ENSDARP00000149217	BX284636.1		A0A2R8QC53	
ENSDARG00000111006	ENSDART00000184521	ENSDARP00000146125	shdb		Q1LX13	NP_001038542
ENSDARG00000110126	ENSDART00000190197	ENSDARP00000153840	crygm2d17		A6H8Q4	
ENSDARG00000113735	ENSDART00000171144	ENSDARP00000135263	klhdc4		A0A0R4ILL8	NP_001119902
ENSDARG00000115230	ENSDART00000184848	ENSDARP00000148539	alx1	Q1LVQ7		NP_001038539
ENSDARG00000112990	ENSDART00000186900	ENSDARP00000147100	BX897729.1		A0A2R8Q7F8	
ENSDARG00000115486	ENSDART00000184781	ENSDARP00000144994	timm17a		F6NU65	NP_938181
ENSDARG00000116043	ENSDART00000187972	ENSDARP00000151628	CABZ01049625.1		A0A2R8RS36	
ENSDARG00000113466	ENSDART00000064209	ENSDARP00000064208	eif3eb	Q6DRI1	Z4YIU6	NP_957133
ENSDARG00000116609	ENSDART00000180180	ENSDARP00000144806	BX247888.3		A0A2R8RHJ9	
ENSDARG00000114863	ENSDART00000193769	ENSDARP00000150203	gfra4a		A0A2R8QAZ4	NP_001116530
ENSDARG00000104148	ENSDART00000168366	ENSDARP00000140630	crebbpb		A0A0R4IY90	
ENSDARG00000116267	ENSDART00000193173	ENSDARP00000155253	eya1		A0A2R8QQM8	NP_571268
ENSDARG00000114358	ENSDART00000191919	ENSDARP00000157465	bhlhe41		Q2PGD2	NP_001034196
ENSDARG00000113466	ENSDART00000158933	ENSDARP00000130462	eif3eb		A0A0R4IAQ1	
ENSDARG00000115343	ENSDART00000181427	ENSDARP00000150702	wnt11f2		B8JM95	NP_001138276
ENSDARG00000116880	ENSDART00000179876	ENSDARP00000154613	CR381538.1		A0A2R8QK32	
ENSDARG00000116454	ENSDART00000189961	ENSDARP00000151920	plin2		A0A2R8QG12	NP_001025433
ENSDARG00000114106	ENSDART00000187384	ENSDARP00000150835	gsr		A0A2R8RQT4	
ENSDARG00000110543	ENSDART00000184633	ENSDARP00000144912	BX119963.3		A0A2R8PYD6	
ENSDARG00000098520	ENSDART00000187548	ENSDARP00000145570	BX005286.2		A0A2R8RID2	
ENSDARG00000112037	ENSDART00000192273	ENSDARP00000150213	usp54a		A0A2R8QB06	NP_001314804
ENSDARG00000114106	ENSDART00000182696	ENSDARP00000152030	gsr		A0A2R8RSR5	NP_001018390
ENSDARG00000111676	ENSDART00000181166	ENSDARP00000154732	draxin		A0A2R8QHW4	NP_001028899
ENSDARG00000102733	ENSDART00000172436	ENSDARP00000139558	EMC4		F1Q9Z0	
ENSDARG00000110870	ENSDART00000188671	ENSDARP00000145425	cdh4		Q1JQ39	NP_001038738
ENSDARG00000110870	ENSDART00000188671	ENSDARP00000145425	cdh4		Q1JQ39	NP_571161
ENSDARG00000114106	ENSDART00000186255	ENSDARP00000144670	gsr		A0A2R8Q1W8	
ENSDARG00000112037	ENSDART00000190416	ENSDARP00000150511	usp54a		A0A2R8QAU7	NP_001188495
ENSDARG00000116880	ENSDART00000193371	ENSDARP00000153248	CR381538.1		A0A2R8RUQ4	
ENSDARG00000113049	ENSDART00000181597	ENSDARP00000157540	asb12b		Q68EL0	NP_001004009
ENSDARG00000116880	ENSDART00000184085	ENSDARP00000147360	CR381538.1		A0A2R8Q7Z8	
ENSDARG00000114112	ENSDART00000184307	ENSDARP00000155037	BX936392.2		A0A2R8QLU9	
ENSDARG00000113430	ENSDART00000188581	ENSDARP00000155586	yars1		A0A0R4I9C1	NP_958473
ENSDARG00000116019	ENSDART00000185654	ENSDARP00000151258	rptor		A0A0R4IFI0	
ENSDARG00000110646	ENSDART00000185123	ENSDARP00000151260	BX901912.1		A0A2R8RRH1	
ENSDARG00000115304	ENSDART00000193178	ENSDARP00000155237	lck		Q1RLY5	NP_001001596
ENSDARG00000115304	ENSDART00000193178	ENSDARP00000155237	lck		Q1RLY5	NP_001035418
ENSDARG00000115602	ENSDART00000180395	ENSDARP00000147609	si:dkey-91f15.1		Q1LYE5	NP_001076577
ENSDARG00000114412	ENSDART00000183598	ENSDARP00000146204	arhgef39		B0R089	NP_001007342
ENSDARG00000114412	ENSDART00000183598	ENSDARP00000146204	arhgef39		B0R089	NP_001315518
ENSDARG00000116203	ENSDART00000180703	ENSDARP00000149528	zgc:165604		A0A2R8Q8T8	NP_001091725
ENSDARG00000110354	ENSDART00000183093	ENSDARP00000146076	CR318587.2		A0A2R8PY99	
ENSDARG00000113688	ENSDART00000192705	ENSDARP00000154918	tnfaip1		F1R5K5	NP_956093
ENSDARG00000115626	ENSDART00000179976	ENSDARP00000147364	rchy1		A2ARH1	NP_997765
ENSDARG00000114432	ENSDART00000184263	ENSDARP00000153702	fbxo44		A0A2R8QKY9	NP_001008577
ENSDARG00000113033	ENSDART00000186964	ENSDARP00000145248	ccdc151		A0A2R8RI11	NP_001070837
ENSDARG00000109257	ENSDART00000181444	ENSDARP00000149104	il4		D1YSM1	NP_001164211
ENSDARG00000116485	ENSDART00000183821	ENSDARP00000155620	ldb2b		A0A2R8RXX0	NP_571390
ENSDARG00000071240	ENSDART00000189013	ENSDARP00000156442	BX571958.1		A0A2R8QSU7	
ENSDARG00000105274	ENSDART00000168815	ENSDARP00000133510	CABZ01074130.1		A0A0G2KMC2	
ENSDARG00000110295	ENSDART00000187358	ENSDARP00000155160	BX470159.1		A0A2R8QIV6	
ENSDARG00000110533	ENSDART00000180994	ENSDARP00000149188	ftr83		A4IG09	NP_001313416
ENSDARG00000109553	ENSDART00000189769	ENSDARP00000155868	si:dkey-33c12.4		B8A599	NP_001155071
ENSDARG00000109531	ENSDART00000190355	ENSDARP00000146629	cnksr1		A0A2R8PZF7	NP_991222
ENSDARG00000110533	ENSDART00000098239	ENSDARP00000089011	ftr83		B0S5N0	NP_001313417
ENSDARG00000110533	ENSDART00000098239	ENSDARP00000089011	ftr83		B0S5N0	NP_001313418
ENSDARG00000114297	ENSDART00000183586	ENSDARP00000155117	gtf2h5		Q5SNQ6	NP_001127834
ENSDARG00000114297	ENSDART00000183586	ENSDARP00000155117	gtf2h5		Q5SNQ6	NP_001230077
ENSDARG00000114297	ENSDART00000183586	ENSDARP00000155117	gtf2h5		Q5SNQ6	NP_001289673
ENSDARG00000116054	ENSDART00000181601	ENSDARP00000151351	zbtb37		Q1LV62	NP_001038625
ENSDARG00000114284	ENSDART00000185672	ENSDARP00000155296	fus		A0A2R8QJ67	NP_957377
ENSDARG00000114284	ENSDART00000075244	ENSDARP00000069729	fus		F1Q8G6	
ENSDARG00000114692	ENSDART00000180261	ENSDARP00000153957	BX511087.2		A0A2R8QLR3	
ENSDARG00000112389	ENSDART00000181894	ENSDARP00000157210	kif14		A0A2R8QTR7	NP_001038441
ENSDARG00000117178	ENSDART00000020187	ENSDARP00000025601	sort1a		F1R4M6	NP_998395
ENSDARG00000112239	ENSDART00000189443	ENSDARP00000154250	dennd11		A0A2R8QJA5	NP_001037812
ENSDARG00000111459	ENSDART00000191788	ENSDARP00000156570	nt5c1aa		A0A286Y9C9	
ENSDARG00000111459	ENSDART00000182676	ENSDARP00000147953	nt5c1aa		B3DJ73	NP_001122185
ENSDARG00000113648	ENSDART00000192059	ENSDARP00000151088	zc3h12b		A0A2R8QC47	
ENSDARG00000105095	ENSDART00000182077	ENSDARP00000155969	AL929028.8		A0A2R8QRY1	
ENSDARG00000105095	ENSDART00000187101	ENSDARP00000153228	AL929028.8		A0A2R8RR89	
ENSDARG00000102793	ENSDART00000160040	ENSDARP00000135021	slc16a6a		A0A0R4IHG0	NP_001243761
ENSDARG00000105095	ENSDART00000184363	ENSDARP00000151124	AL929028.8		A0A2R8RR89	
ENSDARG00000116378	ENSDART00000186337	ENSDARP00000149434	ms4a17a.17		A0A2R8Q8D5	NP_001082925
ENSDARG00000105095	ENSDART00000161014	ENSDARP00000131569	AL929028.8		A0A0G2KGY3	
ENSDARG00000112425	ENSDART00000193878	ENSDARP00000155590	CR392351.1		A0A2R8RXV2	
ENSDARG00000114723	ENSDART00000188738	ENSDARP00000151213	ddb2		Z4YI04	NP_001076530
ENSDARG00000110495	ENSDART00000179963	ENSDARP00000149831	bgnb		A0A2R8RPA8	NP_001001825
ENSDARG00000115459	ENSDART00000185529	ENSDARP00000151699	si:dkey-27d5.9		A0A2R8QDH0	
ENSDARG00000114723	ENSDART00000180316	ENSDARP00000152759	ddb2	Q2YDS1		
ENSDARG00000071446	ENSDART00000109747	ENSDARP00000100082	zgc:153659		F1QAA3	
ENSDARG00000115459	ENSDART00000180012	ENSDARP00000156540	si:dkey-27d5.9		A0A2R8QPH5	
ENSDARG00000109952	ENSDART00000189446	ENSDARP00000156819	agpat9l		A0A2R8QT81	
ENSDARG00000112712	ENSDART00000186860	ENSDARP00000147163	AL953903.4		A0A2R8Q3B1	
ENSDARG00000109952	ENSDART00000183981	ENSDARP00000152295	agpat9l	A3KGT9		NP_001092920
ENSDARG00000112712	ENSDART00000189183	ENSDARP00000149179	AL953903.4		A0A2R8RNA9	
ENSDARG00000115074	ENSDART00000191188	ENSDARP00000154391	BX465202.2		A0A2R8QNU4	
ENSDARG00000116663	ENSDART00000180966	ENSDARP00000155931	AL929507.3		A0A2R8QRW0	
ENSDARG00000110253	ENSDART00000170563	ENSDARP00000130027	phc2a		F1QNP6	NP_694490
ENSDARG00000111576	ENSDART00000190462	ENSDARP00000151316	nlgn2b		F1QX74	NP_001159808
ENSDARG00000113013	ENSDART00000187923	ENSDARP00000147474	tmco1	Q6DGW9		NP_001002575
ENSDARG00000110253	ENSDART00000190239	ENSDARP00000151710	phc2a		A0A2R8RS77	NP_001129960
ENSDARG00000112712	ENSDART00000180144	ENSDARP00000155283	AL953903.4		A0A2R8RXF6	
ENSDARG00000116782	ENSDART00000187392	ENSDARP00000156246	scel		A0A2R8QSD6	NP_001005304
ENSDARG00000115216	ENSDART00000184040	ENSDARP00000147433	AL844887.1		A0A2R8Q859	
ENSDARG00000115163	ENSDART00000183710	ENSDARP00000150788	AL627263.1		A0A2R8QFM9	
ENSDARG00000115216	ENSDART00000179837	ENSDARP00000152639	AL844887.1		A0A2R8RTS0	
ENSDARG00000109756	ENSDART00000189558	ENSDARP00000157486	tmx2a		A0A0H2UKF8	NP_001103857
ENSDARG00000112712	ENSDART00000183774	ENSDARP00000147929	AL953903.4		A0A2R8RLF0	
ENSDARG00000109415	ENSDART00000191785	ENSDARP00000149837	psmc4		B0R1D0	NP_956044
ENSDARG00000112712	ENSDART00000179951	ENSDARP00000149227	AL953903.4		A0A2R8QC63	
ENSDARG00000115216	ENSDART00000181609	ENSDARP00000146954	AL844887.1		A0A2R8RK12	
ENSDARG00000099653	ENSDART00000164577	ENSDARP00000134127	PSMD2		A0A0R4IFL5	
ENSDARG00000115859	ENSDART00000179558	ENSDARP00000143688	stat6		A0A286Y960	NP_001124062
ENSDARG00000113646	ENSDART00000186373	ENSDARP00000145937	ankrd16		A0A2R8PXZ5	NP_001017563
ENSDARG00000113077	ENSDART00000182155	ENSDARP00000145127	AL837515.1		A0A2R8RHW9	
ENSDARG00000115859	ENSDART00000168175	ENSDARP00000141270	stat6		A0A0R4IZ47	
ENSDARG00000110078	ENSDART00000180861	ENSDARP00000146089	chchd4a		A0A2R8RIY7	NP_001003538
ENSDARG00000109292	ENSDART00000184784	ENSDARP00000154101	tspan2a		Q503H8	NP_001018160
ENSDARG00000099077	ENSDART00000172189	ENSDARP00000129889	fkbp6		A0A0G2KC81	NP_001122145
ENSDARG00000115477	ENSDART00000186919	ENSDARP00000147209	sp2		A0A2R8Q3E9	NP_001093452
ENSDARG00000109700	ENSDART00000187257	ENSDARP00000157293	acss1		A0A2R8QUR7	NP_001074125
ENSDARG00000110540	ENSDART00000187216	ENSDARP00000147265	sec13		A0A2R8RKG2	NP_998500
ENSDARG00000115478	ENSDART00000187119	ENSDARP00000148716	CT030183.1		A0A2R8QDE9	
ENSDARG00000074646	ENSDART00000092657	ENSDARP00000087089	adamts16		E7FFX0	
ENSDARG00000115478	ENSDART00000184704	ENSDARP00000154042	CT030183.1		A0A2R8RX42	
ENSDARG00000112735	ENSDART00000180838	ENSDARP00000155539	cplx3a		D2K289	NP_001165054
ENSDARG00000113336	ENSDART00000180748	ENSDARP00000154883	CT573494.3		A0A2R8QPY1	
ENSDARG00000088825	ENSDART00000122454	ENSDARP00000105868	citb		F1QN82	
ENSDARG00000113336	ENSDART00000188124	ENSDARP00000151129	CT573494.3		A0A2R8RR91	
ENSDARG00000111888	ENSDART00000192350	ENSDARP00000148222	ndufa1		F1QQ42	NP_001161327
ENSDARG00000111888	ENSDART00000192350	ENSDARP00000148222	ndufa1		F1QQ42	NP_001002153
ENSDARG00000110790	ENSDART00000192098	ENSDARP00000145968	mrgbp		A0A2R8PY64	
ENSDARG00000113336	ENSDART00000191316	ENSDARP00000151019	CT573494.3		A0A2R8QG74	
ENSDARG00000110790	ENSDART00000187975	ENSDARP00000151999	mrgbp		Q6PC03	NP_957030
ENSDARG00000115385	ENSDART00000181947	ENSDARP00000152403	ifrd2		A0A0R4IV16	NP_001003621
ENSDARG00000115385	ENSDART00000188358	ENSDARP00000156778	ifrd2		A0A2R8QT62	
ENSDARG00000111033	ENSDART00000191260	ENSDARP00000149525	BX950174.1		A0A2R8QCU0	
ENSDARG00000115236	ENSDART00000184002	ENSDARP00000150852	BX247903.2		A0A2R8QCW0	
ENSDARG00000111646	ENSDART00000189672	ENSDARP00000146498	tymp		A0A0G2L3Z2	
ENSDARG00000109542	ENSDART00000188171	ENSDARP00000157093	si:ch211-216l23.1		A0A2R8QTL6	NP_001073499
ENSDARG00000113884	ENSDART00000184626	ENSDARP00000149414	raph1b		B0R0R1	NP_001121716
ENSDARG00000089331	ENSDART00000128108	ENSDARP00000107779	urahb		E7F0I1	NP_001186950
ENSDARG00000115083	ENSDART00000190585	ENSDARP00000145125	efr3a		A0A2R8Q2Y0	NP_957121
ENSDARG00000116429	ENSDART00000047776	ENSDARP00000047775	cblb		F1Q5B6	
ENSDARG00000116550	ENSDART00000186466	ENSDARP00000153773	CR388054.1		A0A2R8QI79	
ENSDARG00000117201	ENSDART00000182023	ENSDARP00000146199	cdh2		A0A2R8Q5E6	
ENSDARG00000115083	ENSDART00000192017	ENSDARP00000149257	efr3a		A0A2R8QC85	
ENSDARG00000117201	ENSDART00000185233	ENSDARP00000153442	cdh2		A0A2R8QKB4	NP_571156
ENSDARG00000112407	ENSDART00000179943	ENSDARP00000150365	metrn		A0A2R8Q7Z5	NP_001009983
ENSDARG00000109847	ENSDART00000186778	ENSDARP00000154530	pbldp		A0A2R8RWD8	NP_001003759
ENSDARG00000109239	ENSDART00000188787	ENSDARP00000157239	zgc:158432		B8JM92	NP_001073426
ENSDARG00000116550	ENSDART00000182513	ENSDARP00000153259	CR388054.1		A0A2R8QJR0	
ENSDARG00000029356	ENSDART00000141860	ENSDARP00000114219	mboat1		F1Q567	
ENSDARG00000104934	ENSDART00000167286	ENSDARP00000136482	tln2a		A0A0R4IKN2	
ENSDARG00000090572	ENSDART00000129971	ENSDARP00000105512	si:dkey-63j12.4		Q5VSD1	
ENSDARG00000111021	ENSDART00000192911	ENSDARP00000153155	CR381567.1		A0A2R8QGT1	
ENSDARG00000029356	ENSDART00000164864	ENSDARP00000141143	mboat1		A0A0R4IZC9	NP_001007397
ENSDARG00000111021	ENSDART00000189996	ENSDARP00000146418	CR381567.1		A0A2R8Q1L3	
ENSDARG00000104934	ENSDART00000185661	ENSDARP00000156135	tln2a		A0A2R8QS77	
ENSDARG00000109629	ENSDART00000186954	ENSDARP00000155896	tram1		Q6P4U7	NP_705955
ENSDARG00000116550	ENSDART00000184479	ENSDARP00000153166	CR388054.1		A0A2R8RUK8	
ENSDARG00000095896	ENSDART00000149202	ENSDARP00000123893	pou3f3b	P79745		NP_571177
ENSDARG00000112765	ENSDART00000193022	ENSDARP00000144700	BX927184.2		A0A2R8RHG2	
ENSDARG00000117149	ENSDART00000186038	ENSDARP00000154232	neurod4		Q8JH35	NP_739568
ENSDARG00000095896	ENSDART00000149949	ENSDARP00000124688	pou3f3b	P79745		NP_958855
ENSDARG00000111819	ENSDART00000162108	ENSDARP00000138243	sept6		A0A0R4IPQ7	NP_997791
ENSDARG00000116550	ENSDART00000188438	ENSDARP00000150971	CR388054.1		A0A2R8QD79	
ENSDARG00000111435	ENSDART00000182375	ENSDARP00000152021	actn2b		A0A2R8QBL5	NP_001032662
ENSDARG00000116550	ENSDART00000186200	ENSDARP00000147400	CR388054.1		A0A2R8Q2R0	
ENSDARG00000111751	ENSDART00000189907	ENSDARP00000153869	CR318614.1		A0A2R8QIF0	
ENSDARG00000098968	ENSDART00000162423	ENSDARP00000136548	RSBN1		A0A0G2KVT3	
ENSDARG00000110541	ENSDART00000182234	ENSDARP00000156117	dop1a		A0A2R8QD42	
ENSDARG00000098968	ENSDART00000158082	ENSDARP00000131486	RSBN1		A0A0G2KGQ1	
ENSDARG00000088367	ENSDART00000163662	ENSDARP00000138506	si:cabz01069013.3		A0A0G2L199	NP_001314850
ENSDARG00000113495	ENSDART00000188427	ENSDARP00000149422	CR354584.3		A0A2R8QCL5	
ENSDARG00000116754	ENSDART00000189014	ENSDARP00000148667	uevld	Q6DBY5		NP_001003619
ENSDARG00000116386	ENSDART00000177005	ENSDARP00000144088	eif4g3b		A0A286YA82	
ENSDARG00000112317	ENSDART00000193637	ENSDARP00000144936	pudp		F1RE99	NP_001018451
ENSDARG00000117168	ENSDART00000192426	ENSDARP00000147455	BX649431.4		A0A2R8Q876	
ENSDARG00000116555	ENSDART00000059833	ENSDARP00000059832	cyp21a2		F1QP74	
ENSDARG00000026376	ENSDART00000045253	ENSDARP00000045252	aco1		F1QM42	NP_001030155
