Gene stable ID	Transcript stable ID	Protein stable ID	NCBI gene (formerly Entrezgene) ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene name	RefSeq peptide ID
WBGene00020833	T26C12.3a.1	T26C12.3a.1	177096		U4PQV1	T26C12.3	NP_001368208	
WBGene00020833	T26C12.3b.1	T26C12.3b.1	177096		U4PDZ2	T26C12.3	NP_001368208	
WBGene00020834	T27A1.2a.1	T27A1.2a.1	188963		O17273	T27A1.2	NP_001303791	
WBGene00020834	T27A1.2a.2	T27A1.2a.2	188963		O17273	T27A1.2	NP_001303791	
WBGene00020834	T27A1.2a.3	T27A1.2a.3	188963		O17273	T27A1.2	NP_001303791	
WBGene00020834	T27A1.2b.1	T27A1.2b.1	188963		A0A0M7RFF2	T27A1.2	NP_001303791	
WBGene00020835	T27A1.3a.1	T27A1.3a.1	173444		A0A0M7RDQ3	T27A1.3	NP_001303784	
WBGene00020835	T27A1.3b.1	T27A1.3b.1	173444		A0A0M7RF51	T27A1.3	NP_001303784	
WBGene00020836	T27A1.4.1	T27A1.4.1	173443		O17274	lgc-34	NP_493752	
WBGene00020837	T27A1.5a.1	T27A1.5a.1	173442		G4SQY7	slc-36.2	NP_001040813	
WBGene00020837	T27A1.5b.1	T27A1.5b.1	173442		O17275	slc-36.2	NP_001040813	
WBGene00020838	T27A3.1a.1	T27A3.1a.1	172297		P91503	trak-1	NP_871887	
WBGene00020838	T27A3.1c.1	T27A3.1c.1	172297		Q86NB7	trak-1	NP_871887	
WBGene00020838	T27A3.1d.1	T27A3.1d.1	172297		Q86NB6	trak-1	NP_871887	
WBGene00020839	T27A3.2a.1	T27A3.2a.1	172296		P91502	usp-5	NP_001382714	
WBGene00020839	T27A3.2b.1	T27A3.2b.1	172296		A0A8D9I6U5	usp-5	NP_001382714	
WBGene00020840	T27A3.4.1	T27A3.4.1	172293		P91497	spch-3	NP_491760	
WBGene00020841	T27A3.5.1	T27A3.5.1	188965		P91498	T27A3.5	NP_491761	
WBGene00020842	T27A3.6.1	T27A3.6.1	188966		P91500	nmrk-1	NP_491763	
WBGene00020843	T27A3.7.1	T27A3.7.1	172295		P91501	T27A3.7	NP_491764	
WBGene00020844	T27A10.2.1	T27A10.2.1	180648		Q22821	T27A10.2	NP_508616	
WBGene00020845	T27A10.5.1	T27A10.5.1	188972		Q22819	T27A10.5	NP_508614	
WBGene00020846	T27A10.6a.1	T27A10.6a.1	180649		Q22822	T27A10.6	NP_001382747	
WBGene00020846	T27A10.6b.1	T27A10.6b.1	180649		A0A8D9MHF0	T27A10.6	NP_001382747	
WBGene00020847	T27A10.7.1	T27A10.7.1	180650		Q22824	cgr-1	NP_508618	
WBGene00020849	T27B7.2.1	T27B7.2.1	188974		O16663	nhr-225	NP_503628	
WBGene00020850	T27B7.3.1	T27B7.3.1	188975		O16661	nhr-226	NP_503630	
WBGene00020851	T27B7.5a.1	T27B7.5a.1	188976		G4SR04	nhr-227	NP_001256013	
WBGene00020852	T27B7.6a.1	T27B7.6a.1	188977		H2L0M9	nhr-228	NP_001041173	
WBGene00020852	T27B7.6b.1	T27B7.6b.1	188977		B7E2K1	nhr-228	NP_001041173	
WBGene00020853	T27B7.7a.1	T27B7.7a.1	188978		O16666	fbxa-137	NP_503625	
WBGene00020854	T27C4.1.1	T27C4.1.1	178789		O61906	T27C4.1	NP_504033	
WBGene00020855	T27C4.2a.1	T27C4.2a.1	188979		A0A131MCT7	hpo-36	NP_001309615	
WBGene00020855	T27C4.2b.1	T27C4.2b.1	188979		A0A131MCZ0	hpo-36	NP_001309615	
WBGene00020856	T27C10.1.1	T27C10.1.1	188990		A4GZK9	srt-61	NP_001364776	
WBGene00020857	T27C10.2.1	T27C10.2.1	188991		Q9TZM1	srt-62	NP_492841	
WBGene00020858	T27C10.3.1	T27C10.3.1	188992	Q9TZM2		mop-25.3	NP_001317755	
WBGene00020858	T27C10.3.2	T27C10.3.2	188992	Q9TZM2		mop-25.3	NP_001317755	
WBGene00020859	T27C10.4.1	T27C10.4.1	188993		Q9TZM5	bath-25	NP_001317756	
WBGene00020860	T27C10.7.1	T27C10.7.1	353386		Q8IA53	nspd-10	NP_871892	
WBGene00020861	T27E4.1.1	T27E4.1.1	188995		Q23056	T27E4.1	NP_505358	
WBGene00020862	T27E4.4.1	T27E4.4.1	179283		Q23052	fip-2	NP_505350	
WBGene00020863	T27E4.5.1	T27E4.5.1	179282		Q23053	T27E4.5	NP_505351	
WBGene00020864	T27E4.6a.1	T27E4.6a.1	179284		Q23054	oac-50	NP_001309487	
WBGene00020865	T27E4.7.1	T27E4.7.1	179285		Q23055	T27E4.7	NP_505353	
WBGene00020866	T27F7.1.1	T27F7.1.1	173863		Q9GYK4	vps-24	NP_494919	
WBGene00020866	T27F7.1.2	T27F7.1.2	173863		Q9GYK4	vps-24	NP_494919	
WBGene00020866	T27F7.1.3	T27F7.1.3	173863		Q9GYK4	vps-24	NP_494919	
WBGene00020867	T27F7.2a.1	T27F7.2a.1	173860		H2L092	shc-2	NP_001379992	
WBGene00020867	T27F7.2b.1	T27F7.2b.1	173860		Q967F3	shc-2	NP_001379992	
WBGene00020867	T27F7.2b.2	T27F7.2b.2	173860		Q967F3	shc-2	NP_001379992	
WBGene00020867	T27F7.2c.1	T27F7.2c.1	173860		H2L091	shc-2	NP_001379992	
WBGene00020867	T27F7.2c.2	T27F7.2c.2	173860		H2L091	shc-2	NP_001379992	
WBGene00020868	T27F7.3.1	T27F7.3.1	266853		Q967F1	eif-1	NP_001254096	
WBGene00020868	T27F7.3.2	T27F7.3.2	266853		Q967F1	eif-1	NP_001254096	
WBGene00020869	T28A11.2.1	T28A11.2.1	189009		A5HU97	T28A11.2	NP_001367818	
WBGene00020870	T28A11.3.1	T28A11.3.1	189010		P91521	T28A11.3	NP_503904	
WBGene00020871	T28A11.4.1	T28A11.4.1	189011		P91520	T28A11.4	NP_503903	
WBGene00020874	T28A11.7.1	T28A11.7.1	189014		P91513	srbc-5	NP_503896	
WBGene00020875	T28A11.13.1	T28A11.13.1	189019		P91508	T28A11.13	NP_503892	
WBGene00020877	T28A11.15.1	T28A11.15.1	178761		P91511	srt-63	NP_503894	
WBGene00020878	T28A11.16.1	T28A11.16.1	189021		P91512	T28A11.16	NP_001370703	
WBGene00020879	T28A11.17.1	T28A11.17.1	189022		P91515	T28A11.17	NP_503898	
WBGene00020880	T28A11.18.1	T28A11.18.1	189023		P91516	T28A11.18	NP_503899	
WBGene00020881	T28A11.19.1	T28A11.19.1	189024		P91517	T28A11.19	NP_503900	
WBGene00020882	T28A11.20.1	T28A11.20.1	189025		P91519	T28A11.20	NP_503902	
WBGene00020883	T28A11.21.1	T28A11.21.1	189026		P91522	fbxa-64	NP_503905	
WBGene00020884	T28B4.1a.1	T28B4.1a.1	180930		H2KZV2	T28B4.1	NP_001024931	
WBGene00020884	T28B4.1b.1	T28B4.1b.1	180930		H2KZV3	T28B4.1	NP_001024931	
WBGene00020884	T28B4.1c.1	T28B4.1c.1	180930		Q6A590	T28B4.1	NP_001024931	
WBGene00020886	T28B4.3.1	T28B4.3.1	189028		O17345	ttr-6	NP_509110	
WBGene00020887	T28B4.4.1	T28B4.4.1	189029		O17346	hic-1	NP_509111	
WBGene00020887	T28B4.4.2	T28B4.4.2	189029		O17346	hic-1	NP_509111	
WBGene00020888	T28C12.1.1	T28C12.1.1	189037		O16698	T28C12.1	NP_504617	
WBGene00020889	T28C12.2.1	T28C12.2.1	179018		O16697	T28C12.2	NP_504616	
WBGene00020890	T28C12.3.1	T28C12.3.1	189038		O16696	fbxa-202	NP_504615	
WBGene00020891	T28C12.4a.1	T28C12.4a.1	179017		Q4LDP0	cest-24	NP_504614	
WBGene00020891	T28C12.4a.2	T28C12.4a.2	179017		Q4LDP0	cest-24	NP_504614	
WBGene00020891	T28C12.4b.1	T28C12.4b.1	179017		O16695	cest-24	NP_504614	
WBGene00020891	T28C12.4b.2	T28C12.4b.2	179017		O16695	cest-24	NP_504614	
WBGene00020893	T28C12.6.1	T28C12.6.1	189040		O16699	T28C12.6	NP_504618	
WBGene00020894	T28D9.1.1	T28D9.1.1	174074	Q10020		T28D9.1	NP_001370789	
WBGene00020895	T28D9.3a.1	T28D9.3a.1	174071	Q10022		plpp-1.2	NP_001122646	
WBGene00020895	T28D9.3b.1	T28D9.3b.1	174071		H2L0E9	plpp-1.2	NP_001122646	
WBGene00020895	T28D9.3b.2	T28D9.3b.2	174071		H2L0E9	plpp-1.2	NP_001122646	
WBGene00020895	T28D9.3d.1	T28D9.3d.1	174071		A8WFI4	plpp-1.2	NP_001122646	
WBGene00020895	T28D9.3d.2	T28D9.3d.2	174071		A8WFI4	plpp-1.2	NP_001122646	
WBGene00020896	T28D9.4a.1	T28D9.4a.1	28661658	Q10023		T28D9.4	NP_001040816	
WBGene00020896	T28D9.4b.1	T28D9.4b.1	28661658		A8WFI3	T28D9.4	NP_001040816	
WBGene00020897	T28D9.7.1	T28D9.7.1	174069	Q10025		del-10	NP_495302	
WBGene00020898	T28D9.9.1	T28D9.9.1	189045	Q10026		lido-16	NP_495304	
WBGene00020899	T28D9.11.1	T28D9.11.1	189046	Q10027		T28D9.11	NP_495311	
WBGene00020900	T28F2.1.1	T28F2.1.1	189047		O01660	T28F2.1	NP_491192	
WBGene00020901	T28F2.2a.1	T28F2.2a.1	189048		O01659	T28F2.2	NP_001368503	
WBGene00020901	T28F2.2a.2	T28F2.2a.2	189048		O01659	T28F2.2	NP_001368503	
WBGene00020901	T28F2.2b.1	T28F2.2b.1	189048		A0A0K3AQR5	T28F2.2	NP_001368503	
WBGene00020902	T28F2.4a.1	T28F2.4a.1	171932	O01658		jmjc-1	NP_001021645	
WBGene00020902	T28F2.4b.1	T28F2.4b.1	171932	O01658		jmjc-1	NP_001021645	
WBGene00020903	T28F2.7.1	T28F2.7.1	189051		O01664	acd-5	NP_491196	
WBGene00020904	T28F12.1.1	T28F12.1.1	189060		Q9N5D4	T28F12.1	NP_001343675	
WBGene00020904	T28F12.1.2	T28F12.1.2	189060		Q9N5D4	T28F12.1	NP_001343675	
WBGene00020905	T28H11.7.1	T28H11.7.1	177268		Q23061	T28H11.7	NP_500703	
WBGene00020906	T28H11.8.1	T28H11.8.1	189063		Q23063	T28H11.8	NP_500705	
WBGene00020908	VC5.2.1	VC5.2.1	179097		Q9TYU4	VC5.2	NP_504797	
WBGene00020909	W01A11.1a.1	W01A11.1a.1	179036		Q23068	W01A11.1	NP_001300208	
WBGene00020909	W01A11.1b.1	W01A11.1b.1	179036		A0A0K3AVX4	W01A11.1	NP_001300208	
WBGene00020910	W01A11.2.1	W01A11.2.1	189077		Q23067	dgtr-1	NP_504649	
WBGene00020911	W01A11.5.1	W01A11.5.1	179035		Q23066	cpt-6	NP_504648	
WBGene00020912	W01A11.7.1	W01A11.7.1	189079		Q23070	W01A11.7	NP_504652	
WBGene00020912	W01A11.7.2	W01A11.7.2	189079		Q23070	W01A11.7	NP_504652	
WBGene00020913	W01B11.1.1	W01B11.1.1	171904		O61215	W01B11.1	NP_491140	
WBGene00020914	W01B11.2a.1	W01B11.2a.1	189085			sulp-6	NP_001380221	
WBGene00020914	W01B11.2b.1	W01B11.2b.1	189085		A0A2C9C2Y3	sulp-6	NP_001380221	
WBGene00020914	W01B11.2b.2	W01B11.2b.2	189085		A0A2C9C2Y3	sulp-6	NP_001380221	
WBGene00020915	W01B11.3.1	W01B11.3.1	171901		O45012	nol-58	NP_001380042	
WBGene00020917	W01B11.6.1	W01B11.6.1	171903		O45017	W01B11.6	NP_491139	
WBGene00020918	W01C8.1.1	W01C8.1.1	189087		Q9GYG6	W01C8.1	NP_508958	
WBGene00020919	W01C8.3.1	W01C8.3.1	180834		Q9GYG8	set-19	NP_001379854	
WBGene00020920	W01C8.4.1	W01C8.4.1	180835		A0A5E4LYP2	set-20	NP_001362145	
WBGene00020920	W01C8.4.2	W01C8.4.2	180835		A0A5E4LYP2	set-20	NP_001362145	
WBGene00020921	W01C8.5a.1	W01C8.5a.1	180836		G5EBU2	W01C8.5	NP_001123187	
WBGene00020921	W01C8.5b.1	W01C8.5b.1	180836		H2KZL4	W01C8.5	NP_001123187	
WBGene00020922	W01H2.2.1	W01H2.2.1	189094		O02045	W01H2.2	NP_508720	
WBGene00020923	W02B3.3.1	W02B3.3.1	189103	Q09340		W02B3.3	NP_497234	
WBGene00020924	W02B3.4.1	W02B3.4.1	189104	Q09341		W02B3.4	NP_497236	
WBGene00020927	W02B3.7.1	W02B3.7.1	189107	Q09343		W02B3.7	NP_497239	
WBGene00020929	W02C12.2a.1	W02C12.2a.1	177155		H2KZY9	W02C12.2	NP_001122801	
WBGene00020929	W02C12.2b.1	W02C12.2b.1	177155		A8WFN1	W02C12.2	NP_001122801	
WBGene00020930	W02C12.3a.1	W02C12.3a.1	177157	H2KZZ2		hlh-30	NP_001350991	
WBGene00020930	W02C12.3a.2	W02C12.3a.2	177157	H2KZZ2		hlh-30	NP_001350991	
WBGene00020930	W02C12.3b.1	W02C12.3b.1	177157	H2KZZ2		hlh-30	NP_001350991	
WBGene00020930	W02C12.3c.1	W02C12.3c.1	177157	H2KZZ2		hlh-30	NP_001350991	
WBGene00020930	W02C12.3d.1	W02C12.3d.1	177157	H2KZZ2		hlh-30	NP_001350991	
WBGene00020930	W02C12.3d.2	W02C12.3d.2	177157	H2KZZ2		hlh-30	NP_001350991	
WBGene00020930	W02C12.3e.1	W02C12.3e.1	177157	H2KZZ2		hlh-30	NP_001350991	
WBGene00020930	W02C12.3f.1	W02C12.3f.1	177157	H2KZZ2		hlh-30	NP_001350991	
WBGene00020930	W02C12.3g.1	W02C12.3g.1	177157	H2KZZ2		hlh-30	NP_001350991	
WBGene00020930	W02C12.3h.1	W02C12.3h.1	177157	H2KZZ2		hlh-30	NP_001350991	
WBGene00020930	W02C12.3h.2	W02C12.3h.2	177157	H2KZZ2		hlh-30	NP_001350991	
WBGene00020930	W02C12.3i.1	W02C12.3i.1	177157	H2KZZ2		hlh-30	NP_001350991	
WBGene00020930	W02C12.3j.1	W02C12.3j.1	177157	H2KZZ2		hlh-30	NP_001350991	
WBGene00020931	W02D3.1.1	W02D3.1.1	172393		O01816	cytb-5.2	NP_001379864	
WBGene00020932	W02D3.2.1	W02D3.2.1	172392		O01815	dhod-1	NP_491930	
WBGene00020932	W02D3.2.2	W02D3.2.2	172392		O01815	dhod-1	NP_491930	
WBGene00020932	W02D3.2.3	W02D3.2.3	172392		O01815	dhod-1	NP_491930	
WBGene00020933	W02D3.4.1	W02D3.4.1	189111		O01810	W02D3.4	NP_001379865	
WBGene00020933	W02D3.4.2	W02D3.4.2	189111		O01810	W02D3.4	NP_001379865	
WBGene00020935	W02D3.10.1	W02D3.10.1	189113		Q7Z151	fnci-1	NP_001021652	
WBGene00020936	W02D3.11a.1	W02D3.11a.1	172395		Q9BIB7	hrpf-1	NP_001359979	
WBGene00020936	W02D3.11b.1	W02D3.11b.1	172395		H2KZN0	hrpf-1	NP_001359979	
WBGene00020937	W02D3.12.1	W02D3.12.1	259380		Q8MQG6	W02D3.12	NP_740875	
WBGene00020938	W02D7.2.1	W02D7.2.1	189114		Q4W528	clec-218	NP_505147	
WBGene00020939	W02D7.3.1	W02D7.3.1	189115		O17524	W02D7.3	NP_505141	
WBGene00020940	W02D7.4.1	W02D7.4.1	189116		O17525	W02D7.4	NP_505142	
WBGene00020941	W02D7.5.1	W02D7.5.1	189117		O17526	W02D7.5	NP_505143	
WBGene00020942	W02D7.6.1	W02D7.6.1	179212		O17527	W02D7.6	NP_505144	
WBGene00020943	W02D7.8.1	W02D7.8.1	189118		O17529	W02D7.8	NP_505146	
WBGene00020945	W02D7.10.1	W02D7.10.1	179215		Q960A6	clec-219	NP_505148	
WBGene00020946	W02D7.11.1	W02D7.11.1	179214		Q8MQH0	W02D7.11	NP_741575	
WBGene00020947	W02F12.2.1	W02F12.2.1	189124	O45145		W02F12.2	NP_001370798	
WBGene00020948	W02F12.3.1	W02F12.3.1	179061		O45146	era-1	NP_504698	
WBGene00020949	W02F12.4a.1	W02F12.4a.1	179062		H2L0F9	W02F12.4	NP_001256068	
WBGene00020949	W02F12.4b.1	W02F12.4b.1	179062		H2L0G0	W02F12.4	NP_001256068	
WBGene00020949	W02F12.4b.2	W02F12.4b.2	179062		H2L0G0	W02F12.4	NP_001256068	
WBGene00020949	W02F12.4c.1	W02F12.4c.1	179062		B7E2K4	W02F12.4	NP_001256068	
WBGene00020949	W02F12.4c.2	W02F12.4c.2	179062		B7E2K4	W02F12.4	NP_001256068	
WBGene00020949	W02F12.4c.3	W02F12.4c.3	179062		B7E2K4	W02F12.4	NP_001256068	
WBGene00020949	W02F12.4c.4	W02F12.4c.4	179062		B7E2K4	W02F12.4	NP_001256068	
WBGene00020949	W02F12.4c.5	W02F12.4c.5	179062		B7E2K4	W02F12.4	NP_001256068	
WBGene00020949	W02F12.4c.6	W02F12.4c.6	179062		B7E2K4	W02F12.4	NP_001256068	
WBGene00020949	W02F12.4d.1	W02F12.4d.1	179062		H1ZUX4	W02F12.4	NP_001256068	
WBGene00020950	W02F12.5.1	W02F12.5.1	179063		O45148	dlst-1	NP_504700	
WBGene00020951	W02F12.6.1	W02F12.6.1	179064		O45149	sna-1	NP_504701	
WBGene00020952	W02G9.2a.1	W02G9.2a.1	3565011	G5ED84		kel-8	NP_001300210	
WBGene00020952	W02G9.2a.2	W02G9.2a.2	3565011	G5ED84		kel-8	NP_001300210	
WBGene00020952	W02G9.2a.3	W02G9.2a.3	3565011	G5ED84		kel-8	NP_001300210	
WBGene00020952	W02G9.2b.1	W02G9.2b.1	3565011		A0A0K3AY66	kel-8	NP_001300210	
WBGene00020952	W02G9.2c.1	W02G9.2c.1	3565011		A0A0K3ASX2	kel-8	NP_001300210	
WBGene00020953	W02G9.3.1	W02G9.3.1	178732		O61900	W02G9.3	NP_503728	
WBGene00020954	W02G9.4a.1	W02G9.4a.1	178731		O61901	W02G9.4	NP_001303750	
WBGene00020954	W02G9.4b.1	W02G9.4b.1	178731		A0A0M7RE06	W02G9.4	NP_001303750	
WBGene00020955	W02G9.5a.1	W02G9.5a.1	189127		A0A0M9JJ86	angl-1	NP_001303752	
WBGene00020955	W02G9.5b.1	W02G9.5b.1	189127		A0A0M7RFG6	angl-1	NP_001303752	
WBGene00020955	W02G9.5c.1	W02G9.5c.1	189127		A0A0M7RDV8	angl-1	NP_001303752	
WBGene00020957	W02H5.2.1	W02H5.2.1	189134		A0A1I6CMB1	W02H5.2	NP_001334234	
WBGene00020961	W02H5.7a.1	W02H5.7a.1	189139		A0A0M7REQ4	sknr-1	NP_001303756	
WBGene00020961	W02H5.7b.1	W02H5.7b.1	189139		A0A0M7RDV9	sknr-1	NP_001303756	
WBGene00020962	W02H5.8.1	W02H5.8.1	178730		Q9N5C4	W02H5.8	NP_503724	
WBGene00020964	W03A3.2.1	W03A3.2.1	175810	A0FLQ6		polq-1	NP_001367994	
WBGene00020966	W03A5.1.1	W03A5.1.1	175744		Q23136	W03A5.1	NP_498153	
WBGene00020967	W03A5.2.1	W03A5.2.1	260007		Q23135	W03A5.2	NP_498152	
WBGene00020970	W03A5.6a.1	W03A5.6a.1	189142		A0A1T5HUK8	W03A5.6	NP_498156	
WBGene00020970	W03A5.6b.1	W03A5.6b.1	189142		A0A1T5HV05	W03A5.6	NP_498156	
WBGene00020970	W03A5.6c.1	W03A5.6c.1	189142		Q23138	W03A5.6	NP_498156	
WBGene00020972	W03B1.2.1	W03B1.2.1	177198		Q23141	trpl-2	NP_500541	
WBGene00020973	W03B1.3.1	W03B1.3.1	177199		Q23142	W03B1.3	NP_001379986	
WBGene00020973	W03B1.3.2	W03B1.3.2	177199		Q23142	W03B1.3	NP_001379986	
WBGene00020973	W03B1.3.3	W03B1.3.3	177199		Q23142	W03B1.3	NP_001379986	
WBGene00020974	W03B1.5.1	W03B1.5.1	189144		O45885	W03B1.5	NP_500547	
WBGene00020976	W03B1.7a.1	W03B1.7a.1	189146		B6EU57	oac-51	NP_001380134	
WBGene00020976	W03B1.7b.1	W03B1.7b.1	189146		U4PE29	oac-51	NP_001380134	
WBGene00020976	W03B1.7c.1	W03B1.7c.1	189146		U4PAU4	oac-51	NP_001380134	
WBGene00020976	W03B1.7c.2	W03B1.7c.2	189146		U4PAU4	oac-51	NP_001380134	
WBGene00020976	W03B1.7c.3	W03B1.7c.3	189146		U4PAU4	oac-51	NP_001380134	
WBGene00020976	W03B1.7c.4	W03B1.7c.4	189146		U4PAU4	oac-51	NP_001380134	
WBGene00020976	W03B1.7c.5	W03B1.7c.5	189146		U4PAU4	oac-51	NP_001380134	
WBGene00020977	W03B1.8.1	W03B1.8.1	189147		O45884	oac-52	NP_500546	
WBGene00020978	W03B1.9.1	W03B1.9.1	189148		O45886	W03B1.9	NP_500548	
WBGene00020979	W03D2.2.1	W03D2.2.1	189151		O02121	fbxb-55	NP_500473	
WBGene00020982	W03D2.7.1	W03D2.7.1	177164	O02119		ilys-6	NP_500470	
WBGene00020983	W03D2.9.1	W03D2.9.1	189154		O02122	W03D2.9	NP_500475	
WBGene00020983	W03D2.9.2	W03D2.9.2	189154		O02122	W03D2.9	NP_500475	
WBGene00020984	W03D8.1.1	W03D8.1.1	189155		O45004	W03D8.1	NP_491046	
WBGene00020985	W03D8.2a.1	W03D8.2a.1	171844		G4SR74	W03D8.2	NP_001249242	
WBGene00020985	W03D8.2a.2	W03D8.2a.2	171844		G4SR74	W03D8.2	NP_001249242	
WBGene00020985	W03D8.2a.3	W03D8.2a.3	171844		G4SR74	W03D8.2	NP_001249242	
WBGene00020985	W03D8.2b.1	W03D8.2b.1	171844		O45001	W03D8.2	NP_001249242	
WBGene00020986	W03D8.3.1	W03D8.3.1	171848		O61214	W03D8.3	NP_491052	
WBGene00020987	W03D8.5.1	W03D8.5.1	171847		Q1XFY6	W03D8.5	NP_491051	
WBGene00020988	W03D8.7.1	W03D8.7.1	189156		O45002	W03D8.7	NP_491048	
WBGene00020989	W03D8.8.1	W03D8.8.1	189157		O45003	W03D8.8	NP_491047	
WBGene00020990	W03D8.9.1	W03D8.9.1	171842		O45006	W03D8.9	NP_491044	
WBGene00020990	W03D8.9.2	W03D8.9.2	171842		O45006	W03D8.9	NP_491044	
WBGene00020993	W03F8.3a.1	W03F8.3a.1	177294	O44568		mtrf-1L	NP_001368375	
WBGene00020993	W03F8.3b.1	W03F8.3b.1	177294		V6CLB4	mtrf-1L	NP_001368375	
WBGene00020994	W03F8.4.1	W03F8.4.1	177293		O44566	W03F8.4	NP_500735	
WBGene00020995	W03F8.6a.1	W03F8.6a.1	189159		H2KZ04	W03F8.6	NP_001293717	
WBGene00020995	W03F8.6b.1	W03F8.6b.1	189159		A7DT39	W03F8.6	NP_001293717	
WBGene00020995	W03F8.6c.1	W03F8.6c.1	189159		V6CK23	W03F8.6	NP_001293717	
WBGene00020995	W03F8.6d.1	W03F8.6d.1	189159		V6CLG7	W03F8.6	NP_001293717	
WBGene00020997	W03F8.9a.1	W03F8.9a.1	189161		V6CLF3	gpa-18	NP_001293719	
WBGene00020997	W03F8.9b.1	W03F8.9b.1	189161		V6CLB7	gpa-18	NP_001293719	
WBGene00020999	W03F9.1a.1	W03F9.1a.1	189162	O16999		W03F9.1	NP_001300211	
WBGene00020999	W03F9.1b.1	W03F9.1b.1	189162		A0A0K3AV63	W03F9.1	NP_001300211	
WBGene00021000	W03F9.2a.1	W03F9.2a.1	178541		H2L0N7	W03F9.2	NP_503139	
WBGene00021002	W03F9.4a.1	W03F9.4a.1	178543		O16992	W03F9.4	NP_001300212	
WBGene00021002	W03F9.4b.1	W03F9.4b.1	178543		A0A0K3ASC9	W03F9.4	NP_001300212	
WBGene00021003	W03F9.9.1	W03F9.9.1	189164		O16995	W03F9.9	NP_503143	
WBGene00021004	W03F9.10.1	W03F9.10.1	178542		O16997	sftb-2	NP_001370858	
WBGene00021005	W03F11.1a.1	W03F11.1a.1	171778		O01780	ule-1	NP_001293326	
WBGene00021005	W03F11.1b.1	W03F11.1b.1	171778		X5M5P2	ule-1	NP_001293326	
WBGene00021006	W03F11.3.1	W03F11.3.1	171779		O01778	dct-9	NP_490944	
WBGene00021007	W03F11.4.1	W03F11.4.1	171780		O01777	W03F11.4	NP_490945	
WBGene00021007	W03F11.4.2	W03F11.4.2	171780		O01777	W03F11.4	NP_490945	
WBGene00021008	W03F11.5.1	W03F11.5.1	171777		B3KLZ8	W03F11.5	NP_001021657	
WBGene00021009	W03F11.6a.1	W03F11.6a.1	171776		Q9BIC1	afd-1	NP_001343732	
WBGene00021009	W03F11.6b.1	W03F11.6b.1	171776		Q9BIC0	afd-1	NP_001343732	
WBGene00021009	W03F11.6c.1	W03F11.6c.1	171776		Q86NJ4	afd-1	NP_001343732	
WBGene00021009	W03F11.6d.1	W03F11.6d.1	171776		Q86NJ3	afd-1	NP_001343732	
WBGene00021009	W03F11.6e.1	W03F11.6e.1	171776		M1ZJY5	afd-1	NP_001343732	
WBGene00021009	W03F11.6f.1	W03F11.6f.1	171776		X5LPT9	afd-1	NP_001343732	
WBGene00021009	W03F11.6g.1	W03F11.6g.1	171776		X5LX70	afd-1	NP_001343732	
WBGene00021009	W03F11.6h.1	W03F11.6h.1	171776		X5M5P8	afd-1	NP_001343732	
WBGene00021009	W03F11.6i.1	W03F11.6i.1	171776		X5M8U5	afd-1	NP_001343732	
WBGene00021009	W03F11.6j.1	W03F11.6j.1	171776		X5LV54	afd-1	NP_001343732	
WBGene00021009	W03F11.6k.1	W03F11.6k.1	171776		X5LPU4	afd-1	NP_001343732	
WBGene00021009	W03F11.6l.1	W03F11.6l.1	171776		X5LX73	afd-1	NP_001343732	
WBGene00021009	W03F11.6m.1	W03F11.6m.1	171776		X5M5Q5	afd-1	NP_001343732	
WBGene00021009	W03F11.6n.1	W03F11.6n.1	171776		X5M8V1	afd-1	NP_001343732	
WBGene00021009	W03F11.6o.1	W03F11.6o.1	171776		A0A2C9C357	afd-1	NP_001343732	
WBGene00021010	W03G1.2.1	W03G1.2.1	189165		Q9UAY5	W03G1.2	NP_499941	
WBGene00021011	W03G1.5.1	W03G1.5.1	189167		Q9UAY0	W03G1.5	NP_499936	
WBGene00021012	W03G1.6a.1	W03G1.6a.1	176877	U4PR86		pig-1	NP_001294358	
WBGene00021012	W03G1.6b.1	W03G1.6b.1	176877	U4PR86		pig-1	NP_001294358	
WBGene00021012	W03G1.6c.1	W03G1.6c.1	176877	U4PR86		pig-1	NP_001294358	
WBGene00021012	W03G1.6d.1	W03G1.6d.1	176877	U4PR86		pig-1	NP_001294358	
WBGene00021012	W03G1.6e.1	W03G1.6e.1	176877	U4PR86		pig-1	NP_001294358	
WBGene00021012	W03G1.6f.1	W03G1.6f.1	176877	U4PR86		pig-1	NP_001294358	
WBGene00021012	W03G1.6g.1	W03G1.6g.1	176877	U4PR86		pig-1	NP_001294358	
WBGene00021012	W03G1.6h.1	W03G1.6h.1	176877	U4PR86		pig-1	NP_001294358	
WBGene00021014	W03G9.2.1	W03G9.2.1	189170	O44749		pid-4	NP_491488	
WBGene00021015	W03G9.3.1	W03G9.3.1	172117		O44748	enu-3.3	NP_491487	
WBGene00021016	W03G9.5.1	W03G9.5.1	189171		O44751	W03G9.5	NP_491490	
WBGene00021017	W03G9.7.1	W03G9.7.1	172121		O44754	cil-7	NP_491493	
WBGene00021020	W04B5.3a.1	W04B5.3a.1	175361		Q9UA61	W04B5.3	NP_001359967	
WBGene00021020	W04B5.3b.1	W04B5.3b.1	175361		H2KZL0	W04B5.3	NP_001359967	
WBGene00021020	W04B5.3c.1	W04B5.3c.1	175361		H2KZL1	W04B5.3	NP_001359967	
