Gene stable ID	Transcript stable ID	Protein stable ID	Gene name	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	RefSeq peptide ID
ENSRNOG00000026060	ENSRNOT00000030966	ENSRNOP00000033542	Arsi	Q32KJ8		NP_001041346
ENSRNOG00000014162	ENSRNOT00000019419	ENSRNOP00000019419	Plekhb2		D4A263	NP_001100369
ENSRNOG00000050051	ENSRNOT00000073157	ENSRNOP00000067375			M0RCP9	
ENSRNOG00000010261	ENSRNOT00000013619	ENSRNOP00000013619	Rnase10	Q5GAM0		
ENSRNOG00000067504	ENSRNOT00000098386	ENSRNOP00000079049				
ENSRNOG00000011879	ENSRNOT00000094607	ENSRNOP00000083454	Nfat5			
ENSRNOG00000005861	ENSRNOT00000116672	ENSRNOP00000089436	Hsd11b1			NP_058776
ENSRNOG00000000316	ENSRNOT00000116176	ENSRNOP00000087149	Sobp			
ENSRNOG00000001030	ENSRNOT00000109894	ENSRNOP00000080511	Tsc22d1			
ENSRNOG00000002425	ENSRNOT00000095165	ENSRNOP00000093865	Pctp			NP_001309727
ENSRNOG00000027341	ENSRNOT00000097791	ENSRNOP00000077386	Tenm2			
ENSRNOG00000056659	ENSRNOT00000106335	ENSRNOP00000094658	Mecp2			
ENSRNOG00000012054	ENSRNOT00000016410	ENSRNOP00000016410	Zmpste24		D4A5K6	NP_001101444
ENSRNOG00000008329	ENSRNOT00000011183	ENSRNOP00000011183	Ndufb11		D4A7L4	NP_001100226
ENSRNOG00000001470	ENSRNOT00000084427	ENSRNOP00000073078	Limk1		G3V663	
ENSRNOG00000002811	ENSRNOT00000003788	ENSRNOP00000003788	Brinp3	Q8K1M7		NP_775144
ENSRNOG00000033065	ENSRNOT00000063772	ENSRNOP00000062378	Rad50		G3V9X6	NP_071582
ENSRNOG00000066074	ENSRNOT00000105930	ENSRNOP00000090782				
ENSRNOG00000043348	ENSRNOT00000092456	ENSRNOP00000075910	Rpl39	P62893		
ENSRNOG00000013391	ENSRNOT00000113085	ENSRNOP00000091476	Sorbs2			
ENSRNOG00000000632	ENSRNOT00000086806	ENSRNOP00000072365	Cdk1	P39951		NP_062169
ENSRNOG00000027797	ENSRNOT00000029420	ENSRNOP00000034144	Nit2	Q497B0		NP_001029298
ENSRNOG00000050051	ENSRNOT00000096972	ENSRNOP00000093975				
ENSRNOG00000070732	ENSRNOT00000096418	ENSRNOP00000087568	RGD1563739			
ENSRNOG00000001136	ENSRNOT00000103520	ENSRNOP00000078626	Pebp1			
ENSRNOG00000054284	ENSRNOT00000084366	ENSRNOP00000069300	AABR07072639.2		A0A0G2JV03	
ENSRNOG00000014162	ENSRNOT00000097171	ENSRNOP00000086810	Plekhb2			
ENSRNOG00000054033	ENSRNOT00000089590	ENSRNOP00000075236	Adap1		O88768	NP_598251
ENSRNOG00000002021	ENSRNOT00000002769	ENSRNOP00000002769	Son		F1MAQ7	NP_001163798
ENSRNOG00000008180	ENSRNOT00000011130	ENSRNOP00000011130	Lyn	Q07014		NP_110484
ENSRNOG00000008180	ENSRNOT00000011130	ENSRNOP00000011130	Lyn	Q07014		NP_001104568
ENSRNOG00000017600	ENSRNOT00000114994	ENSRNOP00000084715	Ptpn9			
ENSRNOG00000065314	ENSRNOT00000100332	ENSRNOP00000082919				
ENSRNOG00000060617	ENSRNOT00000119067	ENSRNOP00000097587	Uty			
ENSRNOG00000023304	ENSRNOT00000074148	ENSRNOP00000065677	Lin9		M0R885	
ENSRNOG00000056659	ENSRNOT00000118226	ENSRNOP00000088700	Mecp2			
ENSRNOG00000007865	ENSRNOT00000101328	ENSRNOP00000077984	Ephb1			
ENSRNOG00000008329	ENSRNOT00000102219	ENSRNOP00000096047	Ndufb11			
ENSRNOG00000042612	ENSRNOT00000064936	ENSRNOP00000060090	Rnase12	Q5GAL8	W0UV69	NP_001012209
ENSRNOG00000025222	ENSRNOT00000044085	ENSRNOP00000049378	Pcid2		F1MAF5	NP_001162615
ENSRNOG00000001575	ENSRNOT00000085629	ENSRNOP00000069424	Grik1		A0A0G2JVC0	
ENSRNOG00000015666	ENSRNOT00000042077	ENSRNOP00000044842	Abcc12		D3ZIZ6	NP_955409
ENSRNOG00000022429	ENSRNOT00000029239	ENSRNOP00000029403	Minar2		F7EQ04	NP_001099614
ENSRNOG00000014162	ENSRNOT00000106381	ENSRNOP00000096100	Plekhb2			
ENSRNOG00000020694	ENSRNOT00000028096	ENSRNOP00000028096	Icam5		D4A435	NP_001165550
ENSRNOG00000068233	ENSRNOT00000046690	ENSRNOP00000043270		P62275		
ENSRNOG00000069773	ENSRNOT00000096190	ENSRNOP00000088508				
ENSRNOG00000036662	ENSRNOT00000054918	ENSRNOP00000051801	Wdr45b		Q2MCP5	NP_001034676
ENSRNOG00000063788	ENSRNOT00000096532	ENSRNOP00000089272				
ENSRNOG00000015158	ENSRNOT00000100337	ENSRNOP00000088892	Pikfyve			
ENSRNOG00000049128	ENSRNOT00000107845	ENSRNOP00000097585	Nktr			
ENSRNOG00000000854	ENSRNOT00000114943	ENSRNOP00000077827	Ncr3			
ENSRNOG00000056659	ENSRNOT00000085723	ENSRNOP00000069913	Mecp2		A0A0G2JWK2	NP_073164
ENSRNOG00000054033	ENSRNOT00000100857	ENSRNOP00000080905	Adap1			
ENSRNOG00000047505	ENSRNOT00000075767	ENSRNOP00000065633	Tubb4a		B4F7C2	NP_543158
ENSRNOG00000011879	ENSRNOT00000017005	ENSRNOP00000017005	Nfat5	D3ZGB1		NP_001100895
ENSRNOG00000027797	ENSRNOT00000114192	ENSRNOP00000077766	Nit2			
ENSRNOG00000014275	ENSRNOT00000107751	ENSRNOP00000082084	AABR07026291.1			
ENSRNOG00000022429	ENSRNOT00000079217	ENSRNOP00000071088	Minar2		A0A0G2JZK9	
ENSRNOG00000020088	ENSRNOT00000027241	ENSRNOP00000027240	Klhl26		D3ZH92	NP_001099545
ENSRNOG00000040128	ENSRNOT00000061727	ENSRNOP00000058440	Cd209a		D3ZP17	NP_001099374
ENSRNOG00000002425	ENSRNOT00000003295	ENSRNOP00000003295	Pctp	P53809		NP_058921
ENSRNOG00000023304	ENSRNOT00000115878	ENSRNOP00000085921	Lin9			
ENSRNOG00000068357	ENSRNOT00000097744	ENSRNOP00000092395	Olr1638		D3ZK10	NP_001000834
ENSRNOG00000039471	ENSRNOT00000040998	ENSRNOP00000039238	Pcdhb16l		G3V987	
ENSRNOG00000001030	ENSRNOT00000119698	ENSRNOP00000087730	Tsc22d1			
ENSRNOG00000025222	ENSRNOT00000116016	ENSRNOP00000082024	Pcid2			
ENSRNOG00000012240	ENSRNOT00000016759	ENSRNOP00000016759	Supt6h		F1LR36	
ENSRNOG00000024101	ENSRNOT00000109870	ENSRNOP00000076912	Phkb			
ENSRNOG00000017600	ENSRNOT00000023831	ENSRNOP00000023831	Ptpn9	Q641Z2		NP_001013058
ENSRNOG00000002021	ENSRNOT00000108574	ENSRNOP00000096891	Son			
ENSRNOG00000027962	ENSRNOT00000092269	ENSRNOP00000075882	Smg7		A0A0U1RS03	
ENSRNOG00000013391	ENSRNOT00000115009	ENSRNOP00000089017	Sorbs2			
ENSRNOG00000001136	ENSRNOT00000115592	ENSRNOP00000080426	Pebp1			
ENSRNOG00000070440	ENSRNOT00000096018	ENSRNOP00000085460				
ENSRNOG00000010105	ENSRNOT00000013393	ENSRNOP00000013393	S100a11	Q6B345		NP_001004095
ENSRNOG00000003208	ENSRNOT00000004310	ENSRNOP00000004310	Ercc6l		D4A0G9	NP_001092144
ENSRNOG00000040128	ENSRNOT00000104589	ENSRNOP00000094272	Cd209a			
ENSRNOG00000063788	ENSRNOT00000041925	ENSRNOP00000042421			Q5I0M4	
ENSRNOG00000012340	ENSRNOT00000016492	ENSRNOP00000016492	Tmco2		D4A4E7	
ENSRNOG00000001030	ENSRNOT00000001360	ENSRNOP00000001360	Tsc22d1	P62501		NP_037175
ENSRNOG00000027797	ENSRNOT00000098488	ENSRNOP00000084321	Nit2			
ENSRNOG00000001575	ENSRNOT00000081066	ENSRNOP00000074448	Grik1		A0A0G2K830	
ENSRNOG00000002425	ENSRNOT00000103306	ENSRNOP00000079674	Pctp			
ENSRNOG00000013014	ENSRNOT00000017564	ENSRNOP00000017564	Cyba	Q62737		NP_077074
ENSRNOG00000003031	ENSRNOT00000046273	ENSRNOP00000039880	Atp2b4	Q64542		
ENSRNOG00000031387	ENSRNOT00000100123	ENSRNOP00000090669	Dazap1			
ENSRNOG00000021536	ENSRNOT00000043561	ENSRNOP00000050771	Plxdc1		D3ZEE4	NP_001100516
ENSRNOG00000003208	ENSRNOT00000098884	ENSRNOP00000087500	Ercc6l			
ENSRNOG00000068802	ENSRNOT00000105275	ENSRNOP00000091907				
ENSRNOG00000001136	ENSRNOT00000001500	ENSRNOP00000001500	Pebp1	P31044		NP_058932
ENSRNOG00000039470	ENSRNOT00000060486	ENSRNOP00000083136	AC131360.1			
ENSRNOG00000015121	ENSRNOT00000049285	ENSRNOP00000042818	N4bp1		D3ZT79	NP_001292110
ENSRNOG00000027357	ENSRNOT00000033116	ENSRNOP00000033962	Sox17		G3V923	NP_001101372
ENSRNOG00000012862	ENSRNOT00000017363	ENSRNOP00000017363	Spsb4		B5DF38	NP_001100319
ENSRNOG00000049128	ENSRNOT00000071152	ENSRNOP00000066054	Nktr		M0R991	
ENSRNOG00000000854	ENSRNOT00000001139	ENSRNOP00000001139	Ncr3		R9PXR3	NP_861543
ENSRNOG00000022483	ENSRNOT00000032250	ENSRNOP00000036145	Trim50		Q5U366	NP_851594
ENSRNOG00000023366	ENSRNOT00000046343	ENSRNOP00000049678	Styxl1		G3V9J5	NP_001032877
ENSRNOG00000036691	ENSRNOT00000054960	ENSRNOP00000051843	Mcrip1	B0BN72		
ENSRNOG00000065686	ENSRNOT00000031275	ENSRNOP00000037143			A0A0H2UHV6	
ENSRNOG00000011523	ENSRNOT00000099134	ENSRNOP00000076427	Macroh2a1			
ENSRNOG00000015980	ENSRNOT00000021506	ENSRNOP00000021506	Dclre1c	Q5XIX3		NP_671486
ENSRNOG00000033030	ENSRNOT00000042119	ENSRNOP00000095958	AABR07072440.1			
ENSRNOG00000025868	ENSRNOT00000032992	ENSRNOP00000035056	Klhl33		F1M601	
ENSRNOG00000003258	ENSRNOT00000004495	ENSRNOP00000004495	Cdc73		F2Z3T0	NP_001019940
ENSRNOG00000017600	ENSRNOT00000091128	ENSRNOP00000073735	Ptpn9		A0A0G2K6A2	
ENSRNOG00000011879	ENSRNOT00000077960	ENSRNOP00000071907	Nfat5		A0A0G2K1M9	
ENSRNOG00000040128	ENSRNOT00000101226	ENSRNOP00000085886	Cd209a			
ENSRNOG00000027797	ENSRNOT00000105850	ENSRNOP00000078811	Nit2			
ENSRNOG00000036691	ENSRNOT00000103843	ENSRNOP00000086239	Mcrip1			NP_001101781
ENSRNOG00000013391	ENSRNOT00000115122	ENSRNOP00000080598	Sorbs2			
ENSRNOG00000023366	ENSRNOT00000116883	ENSRNOP00000095292	Styxl1			
ENSRNOG00000032329	ENSRNOT00000050610	ENSRNOP00000049022	AABR07029269.1		D3ZZH5	
ENSRNOG00000011826	ENSRNOT00000015799	ENSRNOP00000015800	Lzts1	Q8CFC9		NP_703200
ENSRNOG00000002021	ENSRNOT00000043410	ENSRNOP00000044186	Son		E9PTE1	NP_001163799
ENSRNOG00000060617	ENSRNOT00000093013	ENSRNOP00000082524	Uty			
ENSRNOG00000013014	ENSRNOT00000109691	ENSRNOP00000083515	Cyba			
ENSRNOG00000024843	ENSRNOT00000034490	ENSRNOP00000038096	Prl8a9	Q920I0	A0A0M6L0Y1	NP_599212
ENSRNOG00000009675	ENSRNOT00000039059	ENSRNOP00000036487	Cdc42bpb	Q7TT49		NP_446072
ENSRNOG00000019014	ENSRNOT00000025881	ENSRNOP00000025881	Ndst1	Q02353		NP_077337
ENSRNOG00000001575	ENSRNOT00000100916	ENSRNOP00000078137	Grik1			
ENSRNOG00000021536	ENSRNOT00000111425	ENSRNOP00000091965	Plxdc1			
ENSRNOG00000048853	ENSRNOT00000117480	ENSRNOP00000084241	Slc25a41			
ENSRNOG00000003031	ENSRNOT00000112237	ENSRNOP00000080557	Atp2b4			
ENSRNOG00000054603	ENSRNOT00000090820	ENSRNOP00000069980	Pacsin1		A0A0G2JWR2	NP_058990
ENSRNOG00000014462	ENSRNOT00000019594	ENSRNOP00000019594	Fnta		Q5RKJ4	NP_036979
ENSRNOG00000031251	ENSRNOT00000043897	ENSRNOP00000048020			D3ZCY4	
ENSRNOG00000066223	ENSRNOT00000099647	ENSRNOP00000086097	Cby3			
ENSRNOG00000016032	ENSRNOT00000021592	ENSRNOP00000021591	Cnnm3		D4ACK7	NP_001100371
ENSRNOG00000005565	ENSRNOT00000114304	ENSRNOP00000094100	Traf3ip3			
ENSRNOG00000064920	ENSRNOT00000072834	ENSRNOP00000067267			M0RCF1	
ENSRNOG00000004150	ENSRNOT00000005623	ENSRNOP00000005623	Slc9a7		D3ZCI2	NP_001101712
ENSRNOG00000011523	ENSRNOT00000051702	ENSRNOP00000049143	Macroh2a1	Q02874		NP_058878
ENSRNOG00000042114	ENSRNOT00000064468	ENSRNOP00000061175	Erich1		F7FM87	NP_001121152
ENSRNOG00000031387	ENSRNOT00000101444	ENSRNOP00000088612	Dazap1			
ENSRNOG00000027962	ENSRNOT00000092397	ENSRNOP00000075794	Smg7		A0A0U1RRS5	
ENSRNOG00000015158	ENSRNOT00000117064	ENSRNOP00000078503	Pikfyve			
ENSRNOG00000006104	ENSRNOT00000009240	ENSRNOP00000009241	Tg		G3V6V3	NP_112250
ENSRNOG00000060464	ENSRNOT00000083148	ENSRNOP00000068735	Plxna3	D3ZPX4		NP_001101051
ENSRNOG00000023366	ENSRNOT00000102480	ENSRNOP00000093395	Styxl1			
ENSRNOG00000049128	ENSRNOT00000112479	ENSRNOP00000084928	Nktr			
ENSRNOG00000066223	ENSRNOT00000108181	ENSRNOP00000079167	Cby3		F1M5C8	
ENSRNOG00000001293	ENSRNOT00000001745	ENSRNOP00000001745	Get4		F1LXF5	NP_001156792
ENSRNOG00000002794	ENSRNOT00000003759	ENSRNOP00000003759	Selp		F1LNV1	NP_037246
ENSRNOG00000008759	ENSRNOT00000102077	ENSRNOP00000096023	Csf3r			
ENSRNOG00000024843	ENSRNOT00000104281	ENSRNOP00000096984	Prl8a9			
ENSRNOG00000048853	ENSRNOT00000074117	ENSRNOP00000064251	Slc25a41	B8ZHC9		NP_001100344
ENSRNOG00000011879	ENSRNOT00000102316	ENSRNOP00000097702	Nfat5			
ENSRNOG00000000587	ENSRNOT00000000717	ENSRNOP00000000717	Rpf2		B0BN82	NP_001099861
ENSRNOG00000036690	ENSRNOT00000054959	ENSRNOP00000051842	Ppp1r27		D3ZXG0	NP_001099328
ENSRNOG00000009982	ENSRNOT00000114039	ENSRNOP00000077124	Pnp			
ENSRNOG00000016250	ENSRNOT00000094521	ENSRNOP00000095073	Ammecr1l			
ENSRNOG00000029267	ENSRNOT00000050345	ENSRNOP00000044553	Rpl39	P62893		NP_037007
ENSRNOG00000003256	ENSRNOT00000065633	ENSRNOP00000063905	Ccng1	P39950		NP_037055
ENSRNOG00000014870	ENSRNOT00000020043	ENSRNOP00000020043	Slc13a5		A0A0H2UHM2	
ENSRNOG00000066223	ENSRNOT00000099129	ENSRNOP00000089439	Cby3			
ENSRNOG00000054603	ENSRNOT00000094726	ENSRNOP00000089554	Pacsin1			
ENSRNOG00000016032	ENSRNOT00000115166	ENSRNOP00000086110	Cnnm3			
ENSRNOG00000007315	ENSRNOT00000081880	ENSRNOP00000074749	Thoc2		A0A0G2K8V3	NP_001178685
ENSRNOG00000018711	ENSRNOT00000025293	ENSRNOP00000025289	Ppcdc		D3ZZZ5	
ENSRNOG00000012088	ENSRNOT00000072844	ENSRNOP00000067202			Q6QI82	
ENSRNOG00000028803	ENSRNOT00000031997	ENSRNOP00000029615	Cd209e		D3ZCF3	NP_001178934
ENSRNOG00000011523	ENSRNOT00000117731	ENSRNOP00000083083	Macroh2a1			
ENSRNOG00000020891	ENSRNOT00000111819	ENSRNOP00000091103	Kif9			
ENSRNOG00000066223	ENSRNOT00000102862	ENSRNOP00000097469	Cby3			
ENSRNOG00000001138	ENSRNOT00000001503	ENSRNOP00000001503	Taok3		F1LRI6	NP_001019425
ENSRNOG00000042201	ENSRNOT00000084718	ENSRNOP00000074977	Efcab2		A0A0G2K9F5	
ENSRNOG00000013391	ENSRNOT00000116775	ENSRNOP00000083015	Sorbs2			
ENSRNOG00000005565	ENSRNOT00000007649	ENSRNOP00000007649	Traf3ip3		Q5FVQ1	NP_001014154
ENSRNOG00000012240	ENSRNOT00000089615	ENSRNOP00000071467	Supt6h		A0A0G2K0J0	NP_001178749
ENSRNOG00000031387	ENSRNOT00000046886	ENSRNOP00000046032	Dazap1		Q4KLZ3	NP_001020913
ENSRNOG00000001640	ENSRNOT00000002238	ENSRNOP00000002238	Tomm70	Q75Q39	R9PXR4	NP_997684
ENSRNOG00000003251	ENSRNOT00000004342	ENSRNOP00000004342	B3galt2		D4A950	NP_001102962
ENSRNOG00000001451	ENSRNOT00000001971	ENSRNOP00000001971	Fkbp6	D3ZQF4		NP_001099392
ENSRNOG00000001293	ENSRNOT00000108209	ENSRNOP00000088319	Get4			
ENSRNOG00000003031	ENSRNOT00000004078	ENSRNOP00000004078	Atp2b4	Q64542		NP_001005871
ENSRNOG00000009982	ENSRNOT00000013582	ENSRNOP00000013582	Pnp	P85973		NP_001099501
ENSRNOG00000068588	ENSRNOT00000104549	ENSRNOP00000088119				
ENSRNOG00000009063	ENSRNOT00000012530	ENSRNOP00000012530	Dnajc15		D3ZCM4	NP_001099520
ENSRNOG00000052038	ENSRNOT00000090775	ENSRNOP00000071943	Haus8	Q5BK57		
ENSRNOG00000008759	ENSRNOT00000011694	ENSRNOP00000011694	Csf3r		D4A3R0	NP_001100155
ENSRNOG00000015708	ENSRNOT00000021145	ENSRNOP00000021145	E2f4		D4A9V4	NP_001258274
ENSRNOG00000014628	ENSRNOT00000019630	ENSRNOP00000019630	Pomk	Q4V8A9		NP_001020054
ENSRNOG00000004976	ENSRNOT00000006676	ENSRNOP00000006676	Tlx3		G3V6M6	
ENSRNOG00000049128	ENSRNOT00000109462	ENSRNOP00000087095	Nktr			
ENSRNOG00000002323	ENSRNOT00000105046	ENSRNOP00000096279	RGD1566265			
ENSRNOG00000014870	ENSRNOT00000111676	ENSRNOP00000090426	Slc13a5			NP_733768
ENSRNOG00000011523	ENSRNOT00000015632	ENSRNOP00000015632	Macroh2a1		A0A140TAB4	
ENSRNOG00000000587	ENSRNOT00000099652	ENSRNOP00000079814	Rpf2			
ENSRNOG00000015459	ENSRNOT00000020793	ENSRNOP00000020793	Heatr3		D3ZV81	
ENSRNOG00000042201	ENSRNOT00000029723	ENSRNOP00000037547	Efcab2		D3ZXJ2	NP_001099447
ENSRNOG00000004258	ENSRNOT00000005630	ENSRNOP00000005630	Chst7	Q6XQG8		NP_997483
ENSRNOG00000020894	ENSRNOT00000105383	ENSRNOP00000096334	Lsm12			NP_001099313
ENSRNOG00000002012	ENSRNOT00000061304	ENSRNOP00000058017	Donson		E9PSU2	NP_001008288
ENSRNOG00000060617	ENSRNOT00000082648	ENSRNOP00000082150	Uty			
ENSRNOG00000007624	ENSRNOT00000010029	ENSRNOP00000010029	Il4	P20096		NP_958427
ENSRNOG00000009063	ENSRNOT00000099928	ENSRNOP00000094876	Dnajc15			
ENSRNOG00000016250	ENSRNOT00000061074	ENSRNOP00000057790	Ammecr1l		G3V9S2	NP_001100869
ENSRNOG00000012342	ENSRNOT00000016558	ENSRNOP00000016558	Ttc29	Q6AYP3		NP_001013912
ENSRNOG00000000978	ENSRNOT00000076813	ENSRNOP00000079296	AABR07035374.1			
ENSRNOG00000005565	ENSRNOT00000114180	ENSRNOP00000095182	Traf3ip3			
ENSRNOG00000001451	ENSRNOT00000094090	ENSRNOP00000086905	Fkbp6			
ENSRNOG00000017967	ENSRNOT00000024200	ENSRNOP00000024200	Asb13		D3ZEJ6	NP_001101890
ENSRNOG00000014628	ENSRNOT00000111461	ENSRNOP00000089014	Pomk			
ENSRNOG00000031387	ENSRNOT00000021648	ENSRNOP00000021648	Dazap1	P60825		NP_112409
ENSRNOG00000013376	ENSRNOT00000106812	ENSRNOP00000080265	Mvd			NP_112324
ENSRNOG00000009675	ENSRNOT00000080623	ENSRNOP00000075663	Cdc42bpb		A0A0G2KB58	
ENSRNOG00000049128	ENSRNOT00000106585	ENSRNOP00000087797	Nktr			
ENSRNOG00000001441	ENSRNOT00000001960	ENSRNOP00000001960	Tmem120a	Q5HZE2		
ENSRNOG00000052038	ENSRNOT00000078714	ENSRNOP00000069134	Haus8		A0A0G2JUK5	NP_001020142
ENSRNOG00000040151	ENSRNOT00000080197	ENSRNOP00000073274	Sdr16c6		A0A0G2K534	
ENSRNOG00000002106	ENSRNOT00000002879	ENSRNOP00000002879	Usp46	F1M625		
ENSRNOG00000042201	ENSRNOT00000109721	ENSRNOP00000084748	Efcab2			
ENSRNOG00000002794	ENSRNOT00000076879	ENSRNOP00000068338	Selp		A0A096MK10	
ENSRNOG00000056369	ENSRNOT00000086610	ENSRNOP00000071119	Rgs21		A0A0G2JZN6	NP_001273951
ENSRNOG00000012427	ENSRNOT00000088559	ENSRNOP00000073921	Veph1		A0A0G2K6S2	
ENSRNOG00000013391	ENSRNOT00000029628	ENSRNOP00000029182	Sorbs2		F1LPM3	NP_446222
ENSRNOG00000000587	ENSRNOT00000105691	ENSRNOP00000079370	Rpf2			
ENSRNOG00000014870	ENSRNOT00000103921	ENSRNOP00000090194	Slc13a5			
ENSRNOG00000002323	ENSRNOT00000003188	ENSRNOP00000003188	RGD1566265		G3V6A6	NP_001128061
ENSRNOG00000018254	ENSRNOT00000025119	ENSRNOP00000025119	Sncaip		D3ZWQ5	NP_001100849
ENSRNOG00000018774	ENSRNOT00000059501	ENSRNOP00000056260	Rps14		Q6PDV6	NP_073163
ENSRNOG00000015158	ENSRNOT00000020447	ENSRNOP00000020447	Pikfyve		D3ZYT8	
ENSRNOG00000014035	ENSRNOT00000018935	ENSRNOP00000018935	Arhgef4		D3ZKB4	
ENSRNOG00000020894	ENSRNOT00000115012	ENSRNOP00000087102	Lsm12			
ENSRNOG00000001644	ENSRNOT00000002241	ENSRNOP00000002241	Tmem30c		D4AAH8	NP_001099359
ENSRNOG00000009063	ENSRNOT00000087569	ENSRNOP00000069451	Dnajc15		A0A0G2JVE2	
ENSRNOG00000018233	ENSRNOT00000024677	ENSRNOP00000024677	Gas6	Q63772		NP_476441
ENSRNOG00000002012	ENSRNOT00000093955	ENSRNOP00000089568	Donson			
ENSRNOG00000015459	ENSRNOT00000119599	ENSRNOP00000087597	Heatr3			
ENSRNOG00000001451	ENSRNOT00000098264	ENSRNOP00000083089	Fkbp6			
ENSRNOG00000068646	ENSRNOT00000105775	ENSRNOP00000096632	Dmrtc1c1			NP_001014244
ENSRNOG00000007652	ENSRNOT00000010121	ENSRNOP00000010121	Il13	P42203		NP_446280
ENSRNOG00000016885	ENSRNOT00000023033	ENSRNOP00000023033	Klf6		G3V880	
ENSRNOG00000002775	ENSRNOT00000003713	ENSRNOP00000003713	Npl	Q66H59		
ENSRNOG00000017967	ENSRNOT00000103759	ENSRNOP00000082449	Asb13			
ENSRNOG00000020891	ENSRNOT00000113491	ENSRNOP00000088959	Kif9			
ENSRNOG00000010841	ENSRNOT00000014388	ENSRNOP00000014388	Col8a2		D4ADG9	
ENSRNOG00000001242	ENSRNOT00000098201	ENSRNOP00000078933	Gstt3			
ENSRNOG00000033993	ENSRNOT00000044670	ENSRNOP00000043531			F1LP55	
ENSRNOG00000025338	ENSRNOT00000112171	ENSRNOP00000087497	Msi2			
ENSRNOG00000064355	ENSRNOT00000115907	ENSRNOP00000089359	Fbxl12			
ENSRNOG00000027125	ENSRNOT00000036978	ENSRNOP00000034823	Mboat1		F1LV18	NP_001102590
ENSRNOG00000001289	ENSRNOT00000001734	ENSRNOP00000001734		Q5I0E3		NP_001020204
ENSRNOG00000018774	ENSRNOT00000095750	ENSRNOP00000092827	Rps14			
ENSRNOG00000052038	ENSRNOT00000116012	ENSRNOP00000077313	Haus8			
ENSRNOG00000020894	ENSRNOT00000028368	ENSRNOP00000028368	Lsm12		D4A8G0	
ENSRNOG00000015869	ENSRNOT00000021657	ENSRNOP00000021657	Pccb		Q68FZ8	NP_058726
ENSRNOG00000006019	ENSRNOT00000007879	ENSRNOP00000007879	G0s2	Q5M840		NP_001009632
ENSRNOG00000012283	ENSRNOT00000016452	ENSRNOP00000016452	Chrna6		G3V7L7	NP_476532
ENSRNOG00000001441	ENSRNOT00000115876	ENSRNOP00000085652	Tmem120a			NP_001010945
ENSRNOG00000009063	ENSRNOT00000107150	ENSRNOP00000090838	Dnajc15			
ENSRNOG00000001017	ENSRNOT00000001344	ENSRNOP00000001344	Cd209		D3ZXN3	
ENSRNOG00000007315	ENSRNOT00000009755	ENSRNOP00000009755	Thoc2		F1M0V4	
ENSRNOG00000012342	ENSRNOT00000089569	ENSRNOP00000071781	Ttc29		A0A0G2K1C1	
ENSRNOG00000000587	ENSRNOT00000095674	ENSRNOP00000093895	Rpf2			
ENSRNOG00000003888	ENSRNOT00000005163	ENSRNOP00000005163	Rgs13		D3ZCS1	
ENSRNOG00000007739	ENSRNOT00000010252	ENSRNOP00000010252	Rars1	P40329		NP_001099247
ENSRNOG00000002106	ENSRNOT00000112025	ENSRNOP00000080661	Usp46			NP_001178525
ENSRNOG00000046128	ENSRNOT00000111815	ENSRNOP00000097991	Gpr108			NP_955431
ENSRNOG00000013376	ENSRNOT00000018145	ENSRNOP00000018145	Mvd	Q62967		
ENSRNOG00000067216	ENSRNOT00000061780	ENSRNOP00000058494	Sdr16c6		D3ZN35	NP_001102826
ENSRNOG00000012240	ENSRNOT00000105590	ENSRNOP00000092510	Supt6h			
ENSRNOG00000018774	ENSRNOT00000109750	ENSRNOP00000086532	Rps14			
ENSRNOG00000003263	ENSRNOT00000004354	ENSRNOP00000004354	Lefty1		D4A670	NP_001102550
ENSRNOG00000024577	ENSRNOT00000028969	ENSRNOP00000036927	Gamt		G3V960	NP_036925
ENSRNOG00000001242	ENSRNOT00000036518	ENSRNOP00000055038	Gstt3		D3Z8I7	NP_001131115
ENSRNOG00000012427	ENSRNOT00000016621	ENSRNOP00000016621	Veph1	Q5PQS3		NP_001014193
ENSRNOG00000014801	ENSRNOT00000020174	ENSRNOP00000020174	Exog		D3ZTW9	NP_001100336
ENSRNOG00000018233	ENSRNOT00000106117	ENSRNOP00000087634	Gas6			
ENSRNOG00000064355	ENSRNOT00000110447	ENSRNOP00000094108	Fbxl12			
ENSRNOG00000006104	ENSRNOT00000077382	ENSRNOP00000070452	Tg		A0A0G2JXY8	NP_001257712
ENSRNOG00000001289	ENSRNOT00000103595	ENSRNOP00000080239				
ENSRNOG00000002072	ENSRNOT00000002838	ENSRNOP00000002838	Eva1c		D4A895	
ENSRNOG00000055641	ENSRNOT00000083203	ENSRNOP00000073157	Dnase1l1	Q2QDE7		NP_001014245
ENSRNOG00000002775	ENSRNOT00000109291	ENSRNOP00000097337	Npl			NP_001014006
ENSRNOG00000001242	ENSRNOT00000114782	ENSRNOP00000094988	Gstt3			
ENSRNOG00000009656	ENSRNOT00000012811	ENSRNOP00000012811	Rspo1		D3ZBD1	NP_001101450
ENSRNOG00000002106	ENSRNOT00000097061	ENSRNOP00000080787	Usp46			
ENSRNOG00000018033	ENSRNOT00000087474	ENSRNOP00000074386	Ddx19a		A0A0G2K7X6	
ENSRNOG00000065605	ENSRNOT00000096124	ENSRNOP00000080992				
