Gene stable ID	Transcript stable ID	Protein stable ID	NCBI gene (formerly Entrezgene) ID	UniProtKB/Swiss-Prot ID	UniProtKB/TrEMBL ID	Gene name	RefSeq peptide ID
ENSRNOG00000031719	ENSRNOT00000046065	ENSRNOP00000077330	302447			AABR07038712.1		
ENSRNOG00000046931	ENSRNOT00000050518	ENSRNOP00000044404			D3ZYS8	pramef20l		
ENSRNOG00000007960	ENSRNOT00000104430	ENSRNOP00000091522	299599			Theg	NP_001013120	
ENSRNOG00000049604	ENSRNOT00000113715	ENSRNOP00000077434	81727			Mvk		
ENSRNOG00000008124	ENSRNOT00000105805	ENSRNOP00000081175				Ints8		
ENSRNOG00000030285	ENSRNOT00000090197	ENSRNOP00000068593	29210		A0A0G2JT71	Epha3		
ENSRNOG00000069572	ENSRNOT00000115531	ENSRNOP00000097925	363970			RGD1565260		
ENSRNOG00000023643	ENSRNOT00000035881	ENSRNOP00000037549	288626		D3ZXJ0	Mmp17	NP_001099395	
ENSRNOG00000011891	ENSRNOT00000104552	ENSRNOP00000090567	117596			Atp6v1b2	NP_476561	
ENSRNOG00000068826	ENSRNOT00000116725	ENSRNOP00000082878	81519			Mgat1	NP_110488	
ENSRNOG00000012752	ENSRNOT00000115456	ENSRNOP00000087290	245978			Cklf	NP_620811	
ENSRNOG00000068909	ENSRNOT00000097748	ENSRNOP00000094187	120093683			Cyp11b1	NP_036669	
ENSRNOG00000068909	ENSRNOT00000097748	ENSRNOP00000094187	500892			Cyp11b1	NP_036669	
ENSRNOG00000025151	ENSRNOT00000072244	ENSRNOP00000064707	685277		M0R5N5	Ildr2		
ENSRNOG00000012714	ENSRNOT00000095238	ENSRNOP00000091635	499419			RGD1564149		
ENSRNOG00000020678	ENSRNOT00000117498	ENSRNOP00000090927	287719			Ifi35	NP_001009625	
ENSRNOG00000018378	ENSRNOT00000103017	ENSRNOP00000093724	116600			Cacnb2	NP_446303	
ENSRNOG00000008400	ENSRNOT00000110939	ENSRNOP00000094203	315713			Pml		
ENSRNOG00000018650	ENSRNOT00000025675	ENSRNOP00000025675	140667	P53678	V9GZ82	Ap3m2	NP_579839	
ENSRNOG00000018475	ENSRNOT00000102028	ENSRNOP00000089338	305468			Eif4enif1		
ENSRNOG00000065267	ENSRNOT00000061525	ENSRNOP00000058243	361012		F1LXX8	Spetex-2E	NP_001011702	
ENSRNOG00000020189	ENSRNOT00000110822	ENSRNOP00000077645	290232			Tinf2	NP_001006963	
ENSRNOG00000013832	ENSRNOT00000018616	ENSRNOP00000018616	305452		D3ZIG8	Fam193a		
ENSRNOG00000010319	ENSRNOT00000105314	ENSRNOP00000083584	306071			Lcp1		
ENSRNOG00000007960	ENSRNOT00000042792	ENSRNOP00000044536	299599	Q5XHX8		Theg	NP_001013120	
ENSRNOG00000007552	ENSRNOT00000068717	ENSRNOP00000059401	302819		F1M6E2	Arhgap36		
ENSRNOG00000012844	ENSRNOT00000017476	ENSRNOP00000017476	286990		Q66HT2	Tox4		
ENSRNOG00000017180	ENSRNOT00000023241	ENSRNOP00000023241	306950		D4A3I8	Slc17a2	NP_001100823	
ENSRNOG00000020095	ENSRNOT00000027216	ENSRNOP00000027216	291656		G3V8P1	Pcdhb3	NP_001014783	
ENSRNOG00000065059	ENSRNOT00000109049	ENSRNOP00000093373						
ENSRNOG00000005277	ENSRNOT00000007597	ENSRNOP00000007597	64576		F1M8J3	Ptprv	NP_149090	
ENSRNOG00000032437	ENSRNOT00000042623	ENSRNOP00000048964	81918	Q9Z340		Pard3		
ENSRNOG00000063205	ENSRNOT00000110216	ENSRNOP00000096255						
ENSRNOG00000002473	ENSRNOT00000059984	ENSRNOP00000056732	304863		D3ZV63	Odr4		
ENSRNOG00000016684	ENSRNOT00000115946	ENSRNOP00000084430	306811			Wnk2	NP_001178485	
ENSRNOG00000054545	ENSRNOT00000080780	ENSRNOP00000074222			A0A0G2K7I7	AABR07010672.1		
ENSRNOG00000058563	ENSRNOT00000080489	ENSRNOP00000071196	498146		Q3KR78	Spdye4		
ENSRNOG00000029868	ENSRNOT00000045263	ENSRNOP00000045825			D4A1B0			
ENSRNOG00000011205	ENSRNOT00000015139	ENSRNOP00000015139	25542	P50229		Ccl3	NP_037157	
ENSRNOG00000027355	ENSRNOT00000075283	ENSRNOP00000066707	688637		M0RAY7	Wdr36		
ENSRNOG00000064596	ENSRNOT00000096324	ENSRNOP00000080785						
ENSRNOG00000065390	ENSRNOT00000103616	ENSRNOP00000083283	287241		D3ZC06	Olr1387	NP_001000001	
ENSRNOG00000024178	ENSRNOT00000108733	ENSRNOP00000093818	307805			Cenpt	NP_001019428	
ENSRNOG00000068623	ENSRNOT00000097823	ENSRNOP00000077329	108352688					
ENSRNOG00000016539	ENSRNOT00000076436	ENSRNOP00000068446	361208		A0A096MKB0	Rab24	NP_001015023	
ENSRNOG00000065267	ENSRNOT00000080252	ENSRNOP00000073067	361012		A0A0G2K4J5	Spetex-2E	NP_001011702	
ENSRNOG00000065267	ENSRNOT00000080252	ENSRNOP00000073067	361012		Q5KT05	Spetex-2E	NP_001011702	
ENSRNOG00000017568	ENSRNOT00000023874	ENSRNOP00000023871	291713	Q5BJQ5		Rit2		
ENSRNOG00000003882	ENSRNOT00000093655	ENSRNOP00000076113	246304		A0A1W2Q628	Cep350		
ENSRNOG00000002251	ENSRNOT00000033489	ENSRNOP00000038196	93646	Q9Z2Q1		Sec31a	NP_148981	
ENSRNOG00000003313	ENSRNOT00000111367	ENSRNOP00000091317	24397			Glra2		
ENSRNOG00000011634	ENSRNOT00000015540	ENSRNOP00000015540	305960	Q5GH57	F1LPR0	Xkr6	NP_001012042	
ENSRNOG00000068623	ENSRNOT00000103832	ENSRNOP00000083843	108352688					
ENSRNOG00000011891	ENSRNOT00000103109	ENSRNOP00000090370	117596			Atp6v1b2	NP_476561	
ENSRNOG00000012844	ENSRNOT00000081830	ENSRNOP00000073768	286990		Q66HT2	Tox4		
ENSRNOG00000018378	ENSRNOT00000108342	ENSRNOP00000090821	116600			Cacnb2	NP_446303	
ENSRNOG00000020189	ENSRNOT00000027362	ENSRNOP00000027362	290232		Q5XIB8	Tinf2	NP_001006963	
ENSRNOG00000052129	ENSRNOT00000080387	ENSRNOP00000069961	100364350		A0A0G2JWP6	Nwd1		
ENSRNOG00000025151	ENSRNOT00000115320	ENSRNOP00000084258	685277			Ildr2		
ENSRNOG00000065680	ENSRNOT00000101209	ENSRNOP00000084586	501890			RGD1561699		
ENSRNOG00000008400	ENSRNOT00000096130	ENSRNOP00000091871	315713			Pml		
ENSRNOG00000017568	ENSRNOT00000103385	ENSRNOP00000077118	291713			Rit2		
ENSRNOG00000058563	ENSRNOT00000066744	ENSRNOP00000062723	498146		D3ZEY3	Spdye4		
ENSRNOG00000068623	ENSRNOT00000102779	ENSRNOP00000088540	108352688					
ENSRNOG00000027593	ENSRNOT00000030926	ENSRNOP00000038094		Q6PCU8		Ndufv3-ps1		
ENSRNOG00000004865	ENSRNOT00000006498	ENSRNOP00000006498	289796		F1M1X0	Pkd1l1		
ENSRNOG00000066069	ENSRNOT00000041532	ENSRNOP00000050214	501794		D3ZGY3	Vom2r60	NP_001092936	
ENSRNOG00000066069	ENSRNOT00000041532	ENSRNOP00000050214	288396		D3ZGY3	Vom2r60	NP_001092936	
ENSRNOG00000020073	ENSRNOT00000027190	ENSRNOP00000027190	680020		G3V8N7	Pcdhb8	NP_001014779	
ENSRNOG00000020078	ENSRNOT00000027198	ENSRNOP00000027198	361112		Q4QQR8	Vstm4		
ENSRNOG00000018475	ENSRNOT00000101583	ENSRNOP00000080771	305468			Eif4enif1		
ENSRNOG00000010319	ENSRNOT00000082191	ENSRNOP00000071263	306071		A0A0G2K014	Lcp1		
ENSRNOG00000046702	ENSRNOT00000075665	ENSRNOP00000067552			M0RBX4	AABR07036698.1		
ENSRNOG00000031060	ENSRNOT00000046326	ENSRNOP00000045155			Q6QI43			
ENSRNOG00000000566	ENSRNOT00000120036	ENSRNOP00000085944				Pcbd1		
ENSRNOG00000068623	ENSRNOT00000101182	ENSRNOP00000082898	108352688					
ENSRNOG00000068909	ENSRNOT00000105810	ENSRNOP00000078562	120093683			Cyp11b1	NP_036669	
ENSRNOG00000068909	ENSRNOT00000105810	ENSRNOP00000078562	500892			Cyp11b1	NP_036669	
ENSRNOG00000020684	ENSRNOT00000028084	ENSRNOP00000028084	287721	Q3MIE4		Vat1	NP_001028855	
ENSRNOG00000071095	ENSRNOT00000111704	ENSRNOP00000084704						
ENSRNOG00000013832	ENSRNOT00000097212	ENSRNOP00000095571	305452			Fam193a		
ENSRNOG00000028774	ENSRNOT00000042316	ENSRNOP00000051348	498038		D3ZZ09	Vgll3		
ENSRNOG00000058563	ENSRNOT00000119664	ENSRNOP00000088064	498146			Spdye4		
ENSRNOG00000011406	ENSRNOT00000015199	ENSRNOP00000015199	116637		G3V7I1	Ccl4	NP_446310	
ENSRNOG00000053562	ENSRNOT00000089828	ENSRNOP00000071239	317268	A6YP92	A0A0G2JZZ1	Arx	NP_001093644	
ENSRNOG00000069323	ENSRNOT00000078213	ENSRNOP00000071362	120099144		A0A0G2K0A1			
ENSRNOG00000069323	ENSRNOT00000078213	ENSRNOP00000071362	120099143		A0A0G2K0A1			
ENSRNOG00000033391	ENSRNOT00000048033	ENSRNOP00000048485	363991		F1LUI6	Ascl5		
ENSRNOG00000003715	ENSRNOT00000103433	ENSRNOP00000085502	317181			Srpx2		
ENSRNOG00000002302	ENSRNOT00000094681	ENSRNOP00000093839	289596			Corin	NP_872279	
ENSRNOG00000007552	ENSRNOT00000093268	ENSRNOP00000076129	302819		A0A1W2Q650	Arhgap36		
ENSRNOG00000022871	ENSRNOT00000034545	ENSRNOP00000034574	691170		D3ZKP7	2610008E11Rik		
ENSRNOG00000065506	ENSRNOT00000112867	ENSRNOP00000089130						
ENSRNOG00000020072	ENSRNOT00000027188	ENSRNOP00000027188	680047		F1LN21	Pcdhb9	NP_001102860	
ENSRNOG00000027355	ENSRNOT00000031530	ENSRNOP00000036935	688637		F1MA04	Wdr36		
ENSRNOG00000018378	ENSRNOT00000066826	ENSRNOP00000063474	116600		A0A0G2JSZ0	Cacnb2	NP_446303	
ENSRNOG00000003313	ENSRNOT00000114133	ENSRNOP00000081734	24397			Glra2		
ENSRNOG00000019704	ENSRNOT00000089555	ENSRNOP00000071007	50561		A0A0G2JZD6	Resp18		
ENSRNOG00000011891	ENSRNOT00000015931	ENSRNOP00000015931	117596	P62815		Atp6v1b2	NP_476561	
ENSRNOG00000016684	ENSRNOT00000050696	ENSRNOP00000039118	306811		D3ZMJ7	Wnk2	NP_001178485	
ENSRNOG00000020078	ENSRNOT00000094048	ENSRNOP00000097801	361112			Vstm4		
ENSRNOG00000012853	ENSRNOT00000102642	ENSRNOP00000081774	291824			Tk2	NP_001099636	
ENSRNOG00000018951	ENSRNOT00000108925	ENSRNOP00000085447	363457			Col4a5		
ENSRNOG00000032437	ENSRNOT00000111522	ENSRNOP00000092087	81918			Pard3		
ENSRNOG00000068309	ENSRNOT00000100881	ENSRNOP00000091725						
ENSRNOG00000065506	ENSRNOT00000098619	ENSRNOP00000085175						
ENSRNOG00000047905	ENSRNOT00000073956	ENSRNOP00000067257	246185		M0RCE2	Dus1l	NP_742015	
ENSRNOG00000047905	ENSRNOT00000073956	ENSRNOP00000067257	246185		A0A0G2KA47	Dus1l	NP_742015	
ENSRNOG00000069240	ENSRNOT00000100005	ENSRNOP00000094462						
ENSRNOG00000030278	ENSRNOT00000043590	ENSRNOP00000046301	289401		D3ZKU5	AABR07021008.1		
ENSRNOG00000063927	ENSRNOT00000106590	ENSRNOP00000088441	100912096			Zfp113		
ENSRNOG00000000566	ENSRNOT00000107746	ENSRNOP00000086732				Pcbd1		
ENSRNOG00000003370	ENSRNOT00000098008	ENSRNOP00000091915	25611			Otc	NP_037210	
ENSRNOG00000066069	ENSRNOT00000041244	ENSRNOP00000042646	501794		D4A8G4	Vom2r60	NP_001092936	
ENSRNOG00000066069	ENSRNOT00000041244	ENSRNOP00000042646	288396		D4A8G4	Vom2r60	NP_001092936	
ENSRNOG00000028207	ENSRNOT00000030109	ENSRNOP00000034843	289081		D3Z9Z7	Colgalt2		
ENSRNOG00000026672	ENSRNOT00000037547	ENSRNOP00000034206	362483	Q6AY71		MGC94199	NP_001007747	
ENSRNOG00000015205	ENSRNOT00000110451	ENSRNOP00000094995				Cyb5a		
ENSRNOG00000029659	ENSRNOT00000081979	ENSRNOP00000072933	364255		A0A0G2K474	Spetex-2C	NP_001011698	
ENSRNOG00000049427	ENSRNOT00000071047	ENSRNOP00000064611	103690782		M0R5E6	AABR07036711.1		
ENSRNOG00000002251	ENSRNOT00000091367	ENSRNOP00000071621	93646		A0A0G2K0X9	Sec31a	NP_148981	
ENSRNOG00000019704	ENSRNOT00000026753	ENSRNOP00000026753	50561	P47940		Resp18		
ENSRNOG00000013867	ENSRNOT00000087408	ENSRNOP00000070685	25317	P61149		Fgf1	NP_036978	
ENSRNOG00000013111	ENSRNOT00000017720	ENSRNOP00000017720	361035		Q4V8G6	Mettl3	NP_001019965	
ENSRNOG00000012302	ENSRNOT00000017190	ENSRNOP00000017190	497757		Q5U330	Gucy1a1	NP_058786	
ENSRNOG00000012271	ENSRNOT00000105256	ENSRNOP00000091388	291841			Cnot1		
ENSRNOG00000063388	ENSRNOT00000098826	ENSRNOP00000082180	79435			Ube2d4	NP_112263	
ENSRNOG00000003715	ENSRNOT00000005020	ENSRNOP00000005020	317181	B5DF94		Srpx2		
ENSRNOG00000003882	ENSRNOT00000005235	ENSRNOP00000005235	246304		F1LPD3	Cep350		
ENSRNOG00000042692	ENSRNOT00000066313	ENSRNOP00000061056	171080		F1M6S8	AABR07027750.1	NP_598238	
ENSRNOG00000042692	ENSRNOT00000066313	ENSRNOP00000061056	171080		Q6AZ46	AABR07027750.1	NP_598238	
ENSRNOG00000029559	ENSRNOT00000049652	ENSRNOP00000092812	317272			AABR07038788.1		
ENSRNOG00000031688	ENSRNOT00000042747	ENSRNOP00000046729	405362	P35898		Olr1073	NP_001000998	
ENSRNOG00000020698	ENSRNOT00000028089	ENSRNOP00000028089	303553		Q5HZE6	Rnd2	NP_001010953	
ENSRNOG00000042029	ENSRNOT00000022514	ENSRNOP00000022514	290212		B1WBZ1	Efs	NP_001099503	
ENSRNOG00000020066	ENSRNOT00000027179	ENSRNOP00000027179	291648		M3ZCP6	Pcdhb11		
ENSRNOG00000055917	ENSRNOT00000097731	ENSRNOP00000088109	291171			Trim27	NP_001128446	
ENSRNOG00000025964	ENSRNOT00000011332	ENSRNOP00000089938	103691922	P0C2B9		Mrpl42		
ENSRNOG00000063927	ENSRNOT00000101978	ENSRNOP00000079226	100912096			Zfp113		
ENSRNOG00000068622	ENSRNOT00000097705	ENSRNOP00000095954						
ENSRNOG00000000566	ENSRNOT00000102353	ENSRNOP00000094935				Pcbd1		
ENSRNOG00000049426	ENSRNOT00000113774	ENSRNOP00000077617	687861			Mmab		
ENSRNOG00000019704	ENSRNOT00000116091	ENSRNOP00000086022	50561			Resp18		
ENSRNOG00000066069	ENSRNOT00000113174	ENSRNOP00000093105	501794			Vom2r60	NP_001092936	
ENSRNOG00000066069	ENSRNOT00000113174	ENSRNOP00000093105	288396			Vom2r60	NP_001092936	
ENSRNOG00000016834	ENSRNOT00000022688	ENSRNOP00000022688	307075		D3ZQ02	Wdr37		
ENSRNOG00000008764	ENSRNOT00000112857	ENSRNOP00000090218	363452			Otud5	NP_001032585	
ENSRNOG00000018378	ENSRNOT00000031542	ENSRNOP00000037354	116600		D3ZWK0	Cacnb2	NP_446303	
ENSRNOG00000014619	ENSRNOT00000019810	ENSRNOP00000019810	292007		D4A321	Dhx38	NP_001099655	
ENSRNOG00000012853	ENSRNOT00000017269	ENSRNOP00000017269	291824		D3ZGQ2	Tk2	NP_001099636	
ENSRNOG00000003370	ENSRNOT00000004686	ENSRNOP00000004686	25611	P00481		Otc	NP_037210	
ENSRNOG00000002302	ENSRNOT00000101248	ENSRNOP00000090772	289596			Corin	NP_872279	
ENSRNOG00000003313	ENSRNOT00000098582	ENSRNOP00000083002	24397			Glra2		
ENSRNOG00000009789	ENSRNOT00000115411	ENSRNOP00000087421	315969			Topbp1		
ENSRNOG00000000258	ENSRNOT00000109438	ENSRNOP00000089074	361402			Prmt7		
ENSRNOG00000000566	ENSRNOT00000000687	ENSRNOP00000000687		P61459		Pcbd1		
ENSRNOG00000063941	ENSRNOT00000101066	ENSRNOP00000090072	108349347					
ENSRNOG00000029903	ENSRNOT00000115514	ENSRNOP00000095055	306404			Spock3		
ENSRNOG00000018781	ENSRNOT00000025385	ENSRNOP00000025385	290640		A0A0H2UHQ3	Map1s	NP_001099540	
ENSRNOG00000032437	ENSRNOT00000104177	ENSRNOP00000089028	81918			Pard3		
ENSRNOG00000049426	ENSRNOT00000072511	ENSRNOP00000066021	687861		M0R959	Mmab		
ENSRNOG00000008603	ENSRNOT00000011368	ENSRNOP00000011368	363993		D4A7G6	Gpr25		
ENSRNOG00000067003	ENSRNOT00000100133	ENSRNOP00000097367						
ENSRNOG00000016684	ENSRNOT00000094776	ENSRNOP00000081251	306811			Wnk2	NP_001178485	
ENSRNOG00000033719	ENSRNOT00000043846	ENSRNOP00000045459	25133		F1M8K9	Pcdhb12	NP_775122	
ENSRNOG00000042029	ENSRNOT00000104837	ENSRNOP00000095521	290212			Efs	NP_001099503	
ENSRNOG00000067972	ENSRNOT00000103134	ENSRNOP00000096494	305112			Vom2r66		
ENSRNOG00000023733	ENSRNOT00000034329	ENSRNOP00000066863	367865		M0RBD1			
ENSRNOG00000055917	ENSRNOT00000077363	ENSRNOP00000074750	291171		B5DFI5	Trim27	NP_001128446	
ENSRNOG00000003370	ENSRNOT00000113098	ENSRNOP00000082946	25611			Otc	NP_037210	
ENSRNOG00000029956	ENSRNOT00000050533	ENSRNOP00000039110	288354		D3ZMK5	Zfp654		
ENSRNOG00000043508	ENSRNOT00000067446	ENSRNOP00000059861	302438		B0BMZ9	Magebl1	NP_001121965	
ENSRNOG00000017156	ENSRNOT00000023065	ENSRNOP00000023065	361122		D4A332	Ankle1		
ENSRNOG00000068726	ENSRNOT00000113007	ENSRNOP00000081416	503464		D4AAM5	Pramel	NP_001102838	
ENSRNOG00000039543	ENSRNOT00000060614	ENSRNOP00000057347	497651		Q5GAL9	Rnase11	NP_001012494	
ENSRNOG00000000442	ENSRNOT00000000513	ENSRNOP00000000513	406162		Q6MG89	Notch4	NP_001002827	
ENSRNOG00000016834	ENSRNOT00000104845	ENSRNOP00000086670	307075			Wdr37		
ENSRNOG00000002251	ENSRNOT00000116260	ENSRNOP00000085826	93646			Sec31a	NP_148981	
ENSRNOG00000068606	ENSRNOT00000104239	ENSRNOP00000080791						
ENSRNOG00000002529	ENSRNOT00000003414	ENSRNOP00000003414	302495		D3ZK56	Rap2c	NP_001100420	
ENSRNOG00000000931	ENSRNOT00000077977	ENSRNOP00000070951	304431		A0A0G2JZ87	Sfswap	NP_001030096	
ENSRNOG00000020062	ENSRNOT00000027172	ENSRNOP00000027172	108348233		G3V8N4	Pcdhb6l		
ENSRNOG00000010196	ENSRNOT00000013632	ENSRNOP00000013632	316033		D3ZUM4	Glb1		
ENSRNOG00000053210	ENSRNOT00000115014	ENSRNOP00000089279	103693666			Zc3h11a		
ENSRNOG00000053210	ENSRNOT00000115014	ENSRNOP00000089279	360845			Zc3h11a		
ENSRNOG00000063621	ENSRNOT00000106716	ENSRNOP00000095088	102549249					
ENSRNOG00000018378	ENSRNOT00000105795	ENSRNOP00000094672	116600			Cacnb2	NP_446303	
ENSRNOG00000049426	ENSRNOT00000097678	ENSRNOP00000078990	687861			Mmab		
ENSRNOG00000008764	ENSRNOT00000113203	ENSRNOP00000080452	363452			Otud5	NP_001032585	
ENSRNOG00000006185	ENSRNOT00000008135	ENSRNOP00000008135	498420		D3ZQ67	Etaa1l1		
ENSRNOG00000006185	ENSRNOT00000008135	ENSRNOP00000008135	316820		D3ZQ67	Etaa1l1		
ENSRNOG00000063747	ENSRNOT00000112834	ENSRNOP00000077312						
ENSRNOG00000013930	ENSRNOT00000095762	ENSRNOP00000096496	29274	O88846		Rnf4		
ENSRNOG00000029903	ENSRNOT00000059750	ENSRNOP00000056503	306404		D3ZUT1	Spock3		
ENSRNOG00000003370	ENSRNOT00000105755	ENSRNOP00000085012	25611			Otc	NP_037210	
ENSRNOG00000032895	ENSRNOT00000041034	ENSRNOP00000039545	286904	P51869		Cyp4f4	NP_775146	
ENSRNOG00000002302	ENSRNOT00000064128	ENSRNOP00000061602	289596		J3QTE2	Corin	NP_872279	
ENSRNOG00000063621	ENSRNOT00000102997	ENSRNOP00000090958	102549249					
ENSRNOG00000001059	ENSRNOT00000095083	ENSRNOP00000093270	288482			Usp42		
ENSRNOG00000029956	ENSRNOT00000118668	ENSRNOP00000081202	288354			Zfp654		
ENSRNOG00000000258	ENSRNOT00000114209	ENSRNOP00000085559	361402			Prmt7		
ENSRNOG00000066166	ENSRNOT00000113607	ENSRNOP00000083223						
ENSRNOG00000018590	ENSRNOT00000114311	ENSRNOP00000097131	305470			Drg1		
ENSRNOG00000016834	ENSRNOT00000118791	ENSRNOP00000080330	307075			Wdr37		
ENSRNOG00000067365	ENSRNOT00000041515	ENSRNOP00000038983	367785		F1M6U5	Asb9	NP_001178842	
ENSRNOG00000003171	ENSRNOT00000004279	ENSRNOP00000004279	24564	P06907		Mpz		
ENSRNOG00000006185	ENSRNOT00000097260	ENSRNOP00000093008	498420			Etaa1l1		
ENSRNOG00000006185	ENSRNOT00000097260	ENSRNOP00000093008	316820			Etaa1l1		
ENSRNOG00000025881	ENSRNOT00000117887	ENSRNOP00000094964	680726			Rbms3		
ENSRNOG00000019018	ENSRNOT00000088219	ENSRNOP00000071993	25692		A0A0G2K1V0	Plat	NP_037283	
ENSRNOG00000051792	ENSRNOT00000080736	ENSRNOP00000070002	689959		D4A446	Hspb2	NP_569115	
ENSRNOG00000051792	ENSRNOT00000080736	ENSRNOP00000070002	161476		D4A446	Hspb2	NP_569115	
ENSRNOG00000063621	ENSRNOT00000108474	ENSRNOP00000096515	102549249					
ENSRNOG00000070692	ENSRNOT00000107309	ENSRNOP00000078745						
ENSRNOG00000009709	ENSRNOT00000076883	ENSRNOP00000068335			A0A096MK07	AC118772.1		
ENSRNOG00000016834	ENSRNOT00000100659	ENSRNOP00000091653	307075			Wdr37		
ENSRNOG00000069743	ENSRNOT00000030161	ENSRNOP00000033677	304353		D4AAD0	Nxpe5l1		
ENSRNOG00000011494	ENSRNOT00000057222	ENSRNOP00000054048	292964	P83883	B2RYQ8	Rpl36a	NP_112367	
ENSRNOG00000011494	ENSRNOT00000057222	ENSRNOP00000054048	81769	P83883	B2RYQ8	Rpl36a	NP_112367	
ENSRNOG00000063585	ENSRNOT00000098433	ENSRNOP00000086479	120096512			RGD1561977		
ENSRNOG00000063585	ENSRNOT00000098433	ENSRNOP00000086479	501903			RGD1561977		
ENSRNOG00000032437	ENSRNOT00000110687	ENSRNOP00000095679	81918			Pard3		
ENSRNOG00000030017	ENSRNOT00000064255	ENSRNOP00000063005	306274		D3ZS47	Ercc6		
ENSRNOG00000020054	ENSRNOT00000027164	ENSRNOP00000027164	108348201		F2Z3R8	Pcdhb15		
ENSRNOG00000003110	ENSRNOT00000109132	ENSRNOP00000092798	302442			Mageb5	NP_001100416	
ENSRNOG00000051792	ENSRNOT00000101377	ENSRNOP00000091820	689959			Hspb2	NP_569115	
ENSRNOG00000051792	ENSRNOT00000101377	ENSRNOP00000091820	161476			Hspb2	NP_569115	
ENSRNOG00000013930	ENSRNOT00000077799	ENSRNOP00000074121	29274		A0A0G2K799	Rnf4		
ENSRNOG00000038205	ENSRNOT00000058172	ENSRNOP00000054976	108352647	P63219				
ENSRNOG00000018378	ENSRNOT00000113123	ENSRNOP00000078040	116600			Cacnb2	NP_446303	
ENSRNOG00000008059	ENSRNOT00000010795	ENSRNOP00000010795	305908		D3ZLP2	Rnf17		
ENSRNOG00000053210	ENSRNOT00000090858	ENSRNOP00000071151	103693666		Q0ZFS5	Zc3h11a		
ENSRNOG00000053210	ENSRNOT00000090858	ENSRNOP00000071151	360845		Q0ZFS5	Zc3h11a		
ENSRNOG00000038877	ENSRNOT00000113371	ENSRNOP00000094515	306957			Btn2a2		
ENSRNOG00000000158	ENSRNOT00000096478	ENSRNOP00000079228	81718			Cdo1	NP_434696	
ENSRNOG00000021379	ENSRNOT00000034676	ENSRNOP00000030193	292008		Q5FVI5	Txnl4b	NP_001013913	
ENSRNOG00000047132	ENSRNOT00000108239	ENSRNOP00000085393	100911831			Zfp182		
ENSRNOG00000070692	ENSRNOT00000117099	ENSRNOP00000086228						
ENSRNOG00000018951	ENSRNOT00000064478	ENSRNOP00000058823	363457		F1LUN5	Col4a5		
ENSRNOG00000015248	ENSRNOT00000057672	ENSRNOP00000054481	301482		D4A7J3	Abca12		
ENSRNOG00000063585	ENSRNOT00000119077	ENSRNOP00000087954	120096512			RGD1561977		
ENSRNOG00000063585	ENSRNOT00000119077	ENSRNOP00000087954	501903			RGD1561977		
ENSRNOG00000036814	ENSRNOT00000087076	ENSRNOP00000071954	29757		Q2I6B5	Atp6v0a1	NP_113792	
ENSRNOG00000036814	ENSRNOT00000087076	ENSRNOP00000071954	29757		Q2I6B4	Atp6v0a1	NP_113792	
ENSRNOG00000069743	ENSRNOT00000060025	ENSRNOP00000056776	304353		F1M059	Nxpe5l1		
ENSRNOG00000003171	ENSRNOT00000109813	ENSRNOP00000095879	24564			Mpz		
ENSRNOG00000017676	ENSRNOT00000083345	ENSRNOP00000070939	56765		A0A0G2JZ75	Plvap	NP_064471	
ENSRNOG00000003110	ENSRNOT00000004145	ENSRNOP00000004145	302442		D4A972	Mageb5	NP_001100416	
ENSRNOG00000011865	ENSRNOT00000015811	ENSRNOP00000015811	680987		D3Z8Q7	Ciao2b		
ENSRNOG00000016684	ENSRNOT00000117530	ENSRNOP00000079712	306811			Wnk2	NP_001178485	
ENSRNOG00000010196	ENSRNOT00000112983	ENSRNOP00000080639	316033			Glb1		
ENSRNOG00000000931	ENSRNOT00000093237	ENSRNOP00000076174	304431	D3ZTQ1	A0A1W2Q681	Sfswap	NP_001030096	
ENSRNOG00000009789	ENSRNOT00000109766	ENSRNOP00000096497	315969			Topbp1		
ENSRNOG00000060179	ENSRNOT00000090442	ENSRNOP00000075712	25236		A0A0G2KBA2	Gpc3	NP_036906	
ENSRNOG00000012271	ENSRNOT00000118032	ENSRNOP00000090364	291841			Cnot1		
ENSRNOG00000039472	ENSRNOT00000060488	ENSRNOP00000082103				AC131360.2		
ENSRNOG00000002251	ENSRNOT00000097169	ENSRNOP00000079808	93646			Sec31a	NP_148981	
ENSRNOG00000012899	ENSRNOT00000111657	ENSRNOP00000081826	291787			Rbbp8	NP_001127889	
ENSRNOG00000038877	ENSRNOT00000107148	ENSRNOP00000076915	306957			Btn2a2		
ENSRNOG00000018590	ENSRNOT00000025241	ENSRNOP00000025241	305470		Q5I0F0	Drg1		
ENSRNOG00000008764	ENSRNOT00000006233	ENSRNOP00000006233	363452		A0A0H2UHD0	Otud5	NP_001032585	
ENSRNOG00000019018	ENSRNOT00000025763	ENSRNOP00000025764	25692	P19637		Plat	NP_037283	
ENSRNOG00000010248	ENSRNOT00000013904	ENSRNOP00000013905	116459	Q9JLD2		Serpini1	NP_446231	
ENSRNOG00000009709	ENSRNOT00000012874	ENSRNOP00000012874			E9PTK7	AC118772.1		
ENSRNOG00000017676	ENSRNOT00000023926	ENSRNOP00000023927	56765	Q9WV78		Plvap	NP_064471	
ENSRNOG00000031569	ENSRNOT00000050365	ENSRNOP00000044433	100362915		D3ZYA2	Zfp648		
